Year,Region,Factor,0.4,5.9,10.14,15.19,20.24,25.29,30.34,35.39,40.44,45.49,50.54,55.59,60.64,65.69,70.74,75.79,80 and over,Total
2009,Bay of Plenty,Female,7140,7170,7450,7110,5200,5320,5870,7430,7600,8030,7440,6670,6230,5440,4310,3580,5310,107300
2009,Tairawhiti,Total,3890,3860,3910,3640,2680,2400,2580,3050,3050,3320,3120,2810,2260,1790,1350,1130,1440,46280
2009,Tairawhiti,Male,2000,2020,1980,1860,1310,1120,1200,1430,1420,1580,1530,1410,1130,890,630,500,530,22540
2009,Tairawhiti,Female,1900,1840,1930,1780,1370,1280,1380,1620,1640,1730,1580,1400,1140,900,710,630,910,23740
2009,Taranaki,Total,7740,7470,7810,7840,6220,5950,6270,7520,7550,8330,7530,6740,6050,4740,3830,3220,4690,109500
2009,Taranaki,Male,4000,3870,3960,4070,3190,2950,3040,3560,3660,4080,3660,3390,3010,2320,1820,1480,1800,53860
2009,Taranaki,Female,3740,3600,3850,3770,3020,3010,3230,3960,3890,4250,3870,3350,3050,2420,2010,1730,2890,55640
2009,Hawke's Bay,Total,11310,11360,11920,11070,8160,7680,8520,10420,10610,11930,10520,9830,9010,6950,5300,4380,6070,155040
2009,Hawke's Bay,Male,5730,5760,6160,5550,4120,3710,4000,4870,5080,5680,5090,4720,4410,3410,2520,1990,2310,75110
2009,Hawke's Bay,Female,5570,5600,5760,5520,4030,3970,4520,5550,5530,6260,5430,5110,4590,3540,2790,2390,3740,79900
2009,Whanganui,Total,4360,4350,4680,4690,3500,3110,3200,3890,4220,4850,4470,3930,3560,2950,2430,2050,2840,63080
2009,Whanganui,Male,2270,2210,2440,2410,1780,1570,1550,1830,2020,2380,2220,1950,1760,1390,1110,940,1080,30910
2009,Whanganui,Female,2090,2140,2240,2290,1720,1550,1650,2060,2200,2480,2250,1990,1800,1570,1320,1110,1750,32210
2009,Midcentral,Total,11480,11130,11840,12760,12040,9700,9290,10660,10990,12110,10720,9570,8900,7300,5760,4790,6430,165470
2009,Midcentral,Male,5800,5660,6010,6370,6010,4720,4450,5020,5220,5860,5180,4650,4370,3520,2760,2220,2480,80300
2009,Midcentral,Female,5670,5470,5830,6390,6030,4980,4840,5640,5770,6250,5540,4930,4530,3780,3000,2560,3950,85160
2009,Hutt Valley,Total,10480,10210,10240,10380,8810,8560,9000,10840,10730,11010,9610,7930,7000,5310,3900,3280,4390,141680
2009,Hutt Valley,Male,5370,5250,5250,5290,4420,4140,4300,5180,5210,5330,4750,3970,3470,2570,1840,1460,1640,69440
2009,Hutt Valley,Female,5110,4950,4990,5100,4390,4420,4690,5650,5510,5680,4860,3950,3530,2740,2060,1820,2750,72200
2009,Capital and Coast,Total,19350,17880,17430,20450,23740,22510,21160,23110,21870,21260,17380,14960,13180,9780,7190,5830,8220,285300
2009,Capital and Coast,Male,9810,9050,8930,9970,11260,11000,10120,10950,10520,10260,8460,7280,6380,4730,3340,2620,3130,137810
2009,Capital and Coast,Female,9540,8830,8500,10480,12480,11510,11040,12160,11350,11010,8920,7690,6790,5050,3850,3210,5090,147500
2009,Wairarapa,Total,2690,2710,2880,2770,1780,1790,1940,2570,2750,3070,3100,2870,2740,2170,1620,1320,1820,40590
2009,Wairarapa,Male,1330,1380,1480,1380,920,850,940,1190,1320,1420,1580,1420,1380,1040,800,610,690,19730
2009,Wairarapa,Female,1360,1330,1400,1390,870,940,1000,1380,1430,1650,1520,1450,1360,1130,820,700,1140,20870
2009,Nelson Marlborough,Total,8520,8720,9090,8730,6470,6560,7370,9510,10030,11180,10490,9560,9080,6890,5010,4040,5770,137020
2009,Nelson Marlborough,Male,4390,4470,4730,4530,3360,3210,3540,4570,4760,5370,5190,4690,4530,3460,2480,1890,2290,67460
2009,Nelson Marlborough,Female,4130,4240,4350,4190,3120,3350,3830,4940,5260,5810,5290,4870,4560,3430,2530,2160,3490,69550
2009,West Coast,Total,2100,2020,2160,2200,1640,1570,1770,2260,2460,2870,2580,2250,2010,1600,1110,920,1140,32660
2009,West Coast,Male,1120,1040,1120,1140,860,760,840,1080,1220,1430,1360,1220,1040,850,560,460,470,16570
2009,West Coast,Female,980,980,1050,1060,780,820,930,1180,1240,1440,1220,1030,970,750,550,460,670,16110
2009,Canterbury,Total,33010,31480,32540,35160,35780,31390,31400,37060,37540,38310,34140,29980,26860,20230,15640,13230,19480,503230
2009,Canterbury,Male,17000,15970,16670,18210,18660,15800,15230,17740,18410,18800,16850,14750,13200,9880,7320,5970,7350,247810
2009,Canterbury,Female,16020,15510,15870,16950,17120,15600,16170,19320,19130,19510,17290,15230,13660,10340,8320,7260,12130,255430
2009,South Canterbury,Total,3240,3360,3910,3690,2470,2450,2760,3600,3860,4400,4140,3890,3660,2990,2410,2040,2900,55770
2009,South Canterbury,Male,1690,1740,2020,1950,1290,1220,1340,1730,1850,2130,2060,1970,1790,1480,1130,940,1110,27440
2009,South Canterbury,Female,1550,1620,1890,1740,1180,1240,1420,1870,2010,2270,2080,1920,1860,1520,1280,1100,1800,28350
2009,Southern,Total,18370,17910,18570,22940,23730,17890,17850,20270,20510,22690,20810,18120,16470,12750,9930,8330,11580,298720
2009,Southern,Male,9500,9210,9600,11320,11810,8870,8660,9820,9900,11100,10440,9190,8240,6390,4760,3860,4330,147000
2009,Southern,Female,8870,8710,8980,11620,11920,9020,9190,10460,10610,11590,10370,8940,8230,6360,5170,4470,7260,151770
2009,Area outside DHB,Total,0,10,10,10,15,20,25,25,30,40,55,50,50,30,15,15,0,400
2009,Area outside DHB,Male,0,5,5,5,10,10,15,20,20,25,35,35,30,20,10,10,0,255
2009,Area outside DHB,Female,0,5,5,5,5,10,10,5,10,15,20,15,20,10,5,5,0,145
2010,Northland,Total,11880,11520,12330,11360,8170,7180,7440,9630,10820,12050,11800,10720,10400,8330,6500,4560,5910,160600
2010,Northland,Male,6130,5860,6310,5850,4100,3480,3400,4470,5140,5690,5690,5250,5160,4160,3300,2230,2460,78680
2010,Northland,Female,5750,5660,6020,5510,4070,3700,4040,5160,5680,6350,6120,5470,5240,4170,3200,2340,3450,81930
2010,Waitemata,Total,38600,35110,37350,39580,34430,34950,33930,39740,41950,41310,35400,29400,26790,20080,14990,11090,15990,530690
2010,Waitemata,Male,19890,18070,19170,20090,17390,17090,16110,18790,20030,19850,17160,14240,13050,9640,7130,5130,6180,259010
2010,Waitemata,Female,18710,17040,18190,19490,17040,17860,17820,20950,21920,21470,18240,15170,13750,10440,7860,5960,9810,271720
2010,Auckland,Total,31160,25900,26150,31900,39820,41120,35990,35070,33060,32280,27540,23040,19350,13630,10330,7450,12130,445920
2010,Auckland,Male,16030,13290,13560,15850,19730,20160,17360,16820,15940,15760,13470,11250,9530,6640,4890,3500,4410,218190
2010,Auckland,Female,15130,12610,12590,16050,20090,20970,18620,18250,17130,16510,14070,11790,9820,6990,5450,3950,7730,227750
2010,Counties Manukau,Total,41970,38030,38960,39670,33840,31620,30060,33580,35190,34650,29480,24560,21480,15870,11520,8070,10360,478910
2010,Counties Manukau,Male,21550,19610,19860,20060,16810,15030,14000,15750,16720,16770,14420,11890,10580,7720,5530,3650,4060,234010
2010,Counties Manukau,Female,20420,18420,19100,19610,17030,16590,16050,17840,18480,17880,15060,12670,10900,8160,5980,4420,6300,244910
2010,Waikato,Total,27780,25950,27020,27460,26010,22110,21450,24180,25130,25910,24190,21290,19570,15370,11920,9230,12270,366840
2010,Waikato,Male,14200,13130,13860,14030,13050,10970,10300,11480,11980,12490,11760,10400,9590,7440,5790,4370,4860,179700
2010,Waikato,Female,13580,12810,13170,13440,12960,11140,11150,12700,13150,13420,12440,10890,9970,7930,6130,4860,7400,187140
2010,Lakes,Total,8130,7720,8090,7350,6050,5620,5930,6960,7160,7660,6900,6050,5600,4450,3260,2470,3210,102610
2010,Lakes,Male,4190,3950,4180,3800,2990,2700,2740,3340,3390,3640,3400,2930,2700,2170,1600,1180,1280,50180
2010,Lakes,Female,3950,3770,3920,3550,3060,2920,3190,3620,3770,4020,3500,3120,2900,2280,1660,1290,1920,52440
2010,Bay of Plenty,Total,15090,14750,15490,14270,10930,10290,10980,13590,14460,15400,14470,13250,12640,10600,8690,6770,9350,211020
2010,Bay of Plenty,Male,7820,7570,8030,7280,5470,4930,5190,6260,6700,7370,6880,6400,6140,5020,4170,3220,3850,102300
2010,Bay of Plenty,Female,7260,7180,7470,6990,5460,5360,5790,7330,7760,8030,7590,6850,6500,5590,4530,3560,5500,108750
2010,Tairawhiti,Total,3950,3890,3890,3580,2820,2420,2560,3000,3050,3270,3170,2860,2390,1820,1390,1140,1470,46670
2010,Tairawhiti,Male,2000,2050,1980,1830,1370,1110,1210,1420,1400,1540,1550,1440,1170,910,640,520,560,22700
2010,Tairawhiti,Female,1940,1840,1910,1750,1450,1310,1350,1580,1650,1730,1610,1420,1220,910,750,620,910,23950
2010,Taranaki,Total,8030,7470,7900,7590,6530,6010,6280,7450,7660,8240,7730,6850,6320,4840,3930,3210,4780,110820
2010,Taranaki,Male,4140,3880,4010,3970,3330,2980,3030,3540,3700,4040,3720,3450,3120,2410,1870,1490,1850,54530
2010,Taranaki,Female,3900,3580,3890,3620,3210,3030,3250,3910,3970,4200,4010,3400,3200,2430,2060,1730,2930,56320
2010,Hawke's Bay,Total,11730,11220,12070,10880,8500,7690,8340,10260,10640,11800,10860,9910,9430,7210,5550,4470,6240,156800
2010,Hawke's Bay,Male,5920,5710,6190,5530,4260,3730,3930,4710,5090,5620,5220,4740,4610,3570,2600,2050,2400,75880
2010,Hawke's Bay,Female,5800,5500,5890,5350,4240,3970,4400,5540,5540,6180,5640,5170,4810,3640,2950,2420,3840,80880
2010,Whanganui,Total,4520,4260,4660,4490,3590,3140,3100,3770,4140,4760,4530,4010,3710,2950,2530,2010,2920,63090
2010,Whanganui,Male,2350,2140,2440,2290,1830,1560,1490,1800,1980,2330,2200,2000,1830,1420,1140,910,1150,30860
2010,Whanganui,Female,2170,2120,2230,2200,1760,1580,1610,1970,2160,2430,2330,2010,1890,1530,1390,1110,1770,32260
2010,Midcentral,Total,11680,11000,11770,12780,12340,9750,9130,10470,10890,11990,11020,9800,9130,7460,6010,4800,6610,166630
2010,Midcentral,Male,5930,5580,6000,6370,6170,4720,4360,4940,5150,5730,5370,4740,4450,3610,2900,2220,2580,80820
2010,Midcentral,Female,5740,5420,5770,6410,6170,5020,4760,5530,5740,6260,5650,5050,4680,3850,3110,2590,4020,85770
2010,Hutt Valley,Total,10700,10030,10120,10310,9040,8510,8940,10540,10760,10910,9970,7970,7290,5460,4050,3240,4530,142370
2010,Hutt Valley,Male,5480,5140,5210,5260,4570,4070,4230,5030,5200,5310,4910,3960,3590,2680,1880,1460,1730,69710
2010,Hutt Valley,Female,5220,4890,4910,5050,4470,4440,4710,5510,5560,5600,5050,4010,3700,2780,2170,1790,2800,72660
2010,Capital and Coast,Total,19600,17750,17540,20730,24140,22220,21090,22680,21980,21320,18040,15220,13550,9980,7590,5850,8390,287670
2010,Capital and Coast,Male,9900,9080,8940,10110,11500,10790,10170,10700,10530,10310,8760,7360,6580,4790,3540,2690,3210,138960
2010,Capital and Coast,Female,9690,8680,8600,10630,12640,11440,10920,11980,11460,11010,9290,7860,6970,5200,4050,3170,5180,148770
2010,Wairarapa,Total,2770,2710,2910,2700,1900,1810,1920,2520,2800,3060,3120,2960,2840,2260,1700,1320,1880,41180
2010,Wairarapa,Male,1410,1370,1480,1380,950,890,900,1170,1320,1480,1510,1490,1410,1120,820,620,710,20030
2010,Wairarapa,Female,1370,1340,1430,1330,940,920,1020,1350,1480,1580,1610,1470,1430,1140,880,700,1170,21160
2010,Nelson Marlborough,Total,8720,8700,9210,8540,6630,6550,7190,9280,10140,11060,10710,9690,9530,7200,5300,4110,5910,138470
2010,Nelson Marlborough,Male,4450,4420,4800,4490,3380,3210,3470,4410,4840,5290,5270,4750,4720,3600,2640,1950,2370,68060
2010,Nelson Marlborough,Female,4260,4270,4410,4060,3240,3340,3730,4880,5300,5770,5440,4940,4810,3600,2660,2160,3550,70420
2010,West Coast,Total,2180,2030,2090,2150,1720,1600,1740,2180,2430,2800,2670,2280,2110,1620,1200,880,1170,32850
2010,West Coast,Male,1140,1060,1070,1110,890,800,810,1050,1170,1400,1420,1220,1110,840,610,450,490,16640
2010,West Coast,Female,1030,970,1020,1040,830,800,930,1130,1260,1410,1250,1060,1000,780,580,430,680,16200
2010,Canterbury,Total,33900,31380,32880,35180,36660,31970,31230,36430,37880,38590,35190,30400,28100,20770,16270,13030,20020,509880
2010,Canterbury,Male,17430,15890,16910,18300,19280,16190,15230,17400,18540,18890,17420,14990,13790,10170,7640,5960,7620,251650
2010,Canterbury,Female,16460,15490,15970,16880,17380,15790,16000,19030,19340,19700,17770,15410,14310,10610,8640,7070,12410,258260
2010,South Canterbury,Total,3340,3310,3860,3700,2610,2480,2720,3510,3850,4340,4190,3940,3800,2970,2550,2030,2950,56150
2010,South Canterbury,Male,1750,1710,1990,1970,1340,1220,1320,1680,1840,2090,2070,2010,1900,1450,1190,960,1130,27620
2010,South Canterbury,Female,1600,1600,1870,1740,1270,1260,1400,1830,2000,2250,2130,1940,1910,1520,1360,1070,1820,28570
2010,Southern,Total,18610,18050,18650,22870,24030,17980,17680,20090,20330,22480,21270,18470,17060,13040,10240,8260,11840,300950
2010,Southern,Male,9630,9270,9600,11300,12000,8870,8570,9760,9700,10980,10590,9390,8550,6520,4930,3870,4480,148010
2010,Southern,Female,8990,8780,9050,11570,12030,9110,9120,10340,10630,11500,10680,9080,8510,6520,5310,4390,7360,152970
2010,Area outside DHB,Total,5,5,15,5,10,15,20,25,25,35,55,50,45,35,15,10,5,375
2010,Area outside DHB,Male,0,5,10,0,10,10,15,20,15,20,35,35,30,20,10,5,5,245
2010,Area outside DHB,Female,0,5,5,5,0,5,10,10,10,15,20,15,15,10,5,5,0,135
2011,Northland,Total,12110,11570,12320,11250,8350,7400,7340,9250,10850,11820,11910,11130,10740,8610,6930,4690,6180,162450
2011,Northland,Male,6280,5900,6300,5780,4180,3560,3400,4280,5120,5600,5670,5470,5310,4260,3520,2290,2620,79540
2011,Northland,Female,5830,5680,6020,5460,4170,3840,3940,4970,5740,6220,6250,5670,5430,4350,3410,2400,3570,82950
2011,Waitemata,Total,39200,35340,37300,39560,35810,34910,34720,38510,42350,41620,36690,30250,27590,20950,15920,11310,16530,538560
2011,Waitemata,Male,20180,18190,19060,20220,18160,16960,16550,18200,20060,20070,17630,14620,13410,10110,7550,5230,6480,262680
2011,Waitemata,Female,19020,17150,18240,19340,17650,17940,18170,20310,22290,21550,19050,15630,14180,10840,8370,6080,10050,275860
2011,Auckland,Total,31420,26290,26340,31660,41200,41080,36420,34250,33310,32370,28330,23850,20250,14040,10940,7560,12370,451680
2011,Auckland,Male,16100,13390,13620,15830,20510,20070,17680,16430,15940,15720,13880,11550,9960,6830,5220,3520,4570,220820
2011,Auckland,Female,15320,12900,12720,15830,20700,21010,18740,17820,17370,16650,14460,12300,10280,7210,5720,4040,7790,230860
2011,Counties Manukau,Total,42470,38040,39020,39860,34930,32030,30360,32660,35450,34950,30480,25320,22200,16480,12380,8150,10830,485610
2011,Counties Manukau,Male,21900,19560,19980,20210,17440,15200,14080,15250,16770,16950,14850,12240,10930,8020,5930,3690,4310,237310
2011,Counties Manukau,Female,20570,18480,19040,19650,17490,16840,16280,17410,18690,18000,15630,13070,11270,8450,6440,4460,6530,248300
2011,Waikato,Total,28250,26030,27140,27270,26630,22390,21640,23340,25510,25710,24870,21790,20270,15780,12640,9300,12700,371260
2011,Waikato,Male,14530,13120,13870,14060,13290,11010,10440,11110,12090,12400,12030,10690,9900,7640,6090,4440,5080,181790
2011,Waikato,Female,13720,12910,13270,13210,13340,11380,11200,12230,13430,13310,12840,11100,10370,8140,6550,4850,7630,189480
2011,Lakes,Total,8140,7680,8050,7240,6210,5650,5830,6690,7250,7450,7140,6150,5780,4490,3540,2510,3310,103110
2011,Lakes,Male,4220,3940,4150,3710,3090,2710,2710,3210,3430,3540,3510,2950,2770,2180,1770,1180,1330,50400
2011,Lakes,Female,3920,3740,3900,3530,3110,2940,3120,3480,3820,3910,3640,3200,3010,2310,1770,1330,1980,52710
2011,Bay of Plenty,Total,15380,14690,15670,13970,11340,10370,10900,13090,14560,15210,14850,13560,13060,10790,9270,6810,9700,213220
2011,Bay of Plenty,Male,7950,7530,8100,7180,5670,4970,5130,6060,6750,7240,7020,6490,6320,5190,4380,3230,4040,103250
2011,Bay of Plenty,Female,7430,7160,7570,6790,5660,5400,5770,7030,7820,7970,7830,7070,6740,5590,4890,3580,5650,109950
2011,Tairawhiti,Total,3930,3860,3910,3530,2910,2430,2520,2900,3060,3140,3230,2890,2550,1840,1490,1100,1530,46820
2011,Tairawhiti,Male,1990,2020,2000,1820,1410,1120,1170,1370,1410,1490,1560,1440,1270,910,690,500,590,22760
2011,Tairawhiti,Female,1950,1840,1910,1710,1500,1300,1350,1540,1650,1650,1680,1450,1280,930,800,590,940,24070
2011,Taranaki,Total,8270,7470,7970,7320,6730,6050,6370,7240,7870,7990,7990,7020,6510,5010,4070,3240,4850,111970
2011,Taranaki,Male,4280,3870,4060,3810,3430,2970,3080,3430,3820,3910,3820,3520,3250,2480,1920,1510,1890,55050
2011,Taranaki,Female,4000,3600,3910,3510,3290,3090,3290,3810,4050,4080,4170,3500,3260,2530,2150,1730,2960,56930
2011,Hawke's Bay,Total,11810,11200,11970,10810,8770,7620,8190,9880,10770,11510,11200,10010,9840,7410,5890,4480,6480,157840
2011,Hawke's Bay,Male,5950,5700,6120,5580,4320,3700,3840,4570,5100,5470,5410,4770,4770,3640,2780,2060,2540,76320
2011,Hawke's Bay,Female,5860,5510,5850,5220,4450,3910,4350,5310,5670,6030,5790,5240,5070,3770,3110,2420,3940,81500
2011,Whanganui,Total,4530,4200,4550,4360,3670,3140,3070,3600,4090,4610,4550,4150,3830,3000,2630,2010,2970,62960
2011,Whanganui,Male,2330,2130,2370,2260,1880,1530,1500,1710,1950,2250,2200,2060,1900,1440,1200,900,1180,30790
2011,Whanganui,Female,2200,2070,2190,2100,1790,1610,1570,1900,2140,2370,2340,2090,1930,1560,1440,1110,1790,32200
2011,Midcentral,Total,11830,11010,11760,12680,12530,9720,9170,10090,10950,11690,11400,9900,9490,7570,6360,4820,6830,167800
2011,Midcentral,Male,5980,5610,5950,6380,6240,4710,4380,4740,5160,5570,5610,4740,4560,3690,3090,2190,2730,81330
2011,Midcentral,Female,5850,5400,5810,6300,6290,5010,4790,5350,5780,6120,5800,5170,4930,3880,3270,2630,4100,86480
2011,Hutt Valley,Total,10750,9880,10080,10120,9180,8500,8890,10190,10980,10720,10210,8200,7520,5510,4320,3220,4670,142940
2011,Hutt Valley,Male,5480,5060,5220,5120,4620,4080,4200,4880,5300,5170,5040,4050,3730,2660,2050,1430,1800,69890
2011,Hutt Valley,Female,5260,4820,4870,5000,4560,4420,4690,5310,5680,5550,5170,4150,3800,2850,2270,1790,2870,73060
2011,Capital and Coast,Total,19720,17800,17700,20870,24750,21910,21080,21980,22150,21510,18680,15600,13900,10240,8030,5890,8590,290400
2011,Capital and Coast,Male,9990,9050,9020,10190,11840,10600,10160,10450,10520,10380,9040,7500,6760,4920,3740,2730,3310,140200
2011,Capital and Coast,Female,9730,8750,8680,10680,12910,11320,10910,11530,11630,11130,9640,8110,7130,5320,4290,3160,5280,150200
2011,Wairarapa,Total,2810,2760,2880,2720,1980,1790,1970,2400,2870,3000,3180,3020,2960,2330,1840,1310,1950,41770
2011,Wairarapa,Male,1450,1400,1440,1430,980,890,910,1120,1350,1460,1530,1510,1460,1180,870,630,740,20350
2011,Wairarapa,Female,1370,1360,1440,1290,990,910,1060,1280,1520,1540,1660,1510,1500,1150,970,670,1210,21430
2011,Nelson Marlborough,Total,8830,8770,9310,8470,6770,6520,7140,9040,10230,10910,10980,9940,9930,7560,5720,4200,6150,140470
2011,Nelson Marlborough,Male,4540,4470,4850,4470,3510,3170,3390,4330,4850,5230,5340,4860,4910,3770,2840,2010,2480,69020
2011,Nelson Marlborough,Female,4300,4300,4470,4000,3270,3350,3750,4720,5380,5680,5640,5080,5020,3790,2880,2190,3660,71480
2011,West Coast,Total,2190,2040,2090,2080,1800,1600,1750,2120,2390,2730,2780,2390,2170,1640,1270,870,1210,33120
2011,West Coast,Male,1120,1090,1070,1070,930,800,800,1010,1130,1380,1440,1280,1160,840,660,450,510,16740
2011,West Coast,Female,1070,950,1020,1010,860,800,950,1100,1260,1350,1340,1110,1010,800,610,420,700,16360
2011,Canterbury,Total,33280,30600,32050,34180,36540,31340,30270,34210,37400,37300,35150,30490,28190,20770,16700,12580,19810,500860
2011,Canterbury,Male,17060,15510,16430,17840,19400,15960,14750,16450,18220,18220,17400,15070,13910,10180,7900,5750,7650,247700
2011,Canterbury,Female,16220,15090,15610,16340,17140,15390,15520,17760,19170,19080,17740,15420,14280,10600,8810,6830,12170,253170
2011,South Canterbury,Total,3420,3300,3790,3700,2750,2550,2660,3380,3890,4300,4280,4010,3930,3060,2630,2040,3050,56740
2011,South Canterbury,Male,1790,1740,1940,1980,1400,1270,1280,1630,1850,2060,2090,2030,1980,1480,1240,960,1180,27900
2011,South Canterbury,Female,1630,1560,1850,1720,1340,1280,1390,1750,2040,2250,2190,1980,1950,1580,1390,1080,1870,28850
2011,Southern,Total,19090,18010,18760,22890,24380,17870,17800,19510,20680,21980,21700,19070,17650,13200,10950,8230,12180,303950
2011,Southern,Male,9900,9220,9660,11380,12170,8810,8640,9420,9860,10720,10690,9660,8860,6600,5340,3810,4710,149450
2011,Southern,Female,9180,8790,9110,11510,12210,9060,9160,10080,10810,11270,11010,9410,8780,6610,5610,4430,7470,154500
2011,Area outside DHB,Total,5,10,15,5,10,15,15,25,25,35,55,50,45,40,15,10,5,380
2011,Area outside DHB,Male,0,5,10,5,5,10,10,20,15,20,35,35,30,25,10,5,5,245
2011,Area outside DHB,Female,0,5,5,5,5,5,10,5,10,15,20,15,15,15,5,5,0,140
2012,Northland,Total,12050,11890,12230,11100,8360,7450,7280,8890,10690,11560,12100,11340,10830,9170,7310,4850,6380,163480
2012,Northland,Male,6260,6050,6280,5720,4140,3620,3400,4060,5010,5470,5770,5510,5320,4560,3690,2370,2720,79950
2012,Northland,Female,5790,5850,5950,5370,4230,3830,3880,4830,5680,6090,6330,5830,5510,4610,3630,2480,3650,83540
2012,Waitemata,Total,39760,36030,36800,39480,36880,34670,35250,37430,42830,41460,37910,31320,27740,22350,16910,11700,16890,545410
2012,Waitemata,Male,20480,18480,18920,20160,18800,16800,16720,17750,20230,19880,18290,15040,13470,10800,8050,5340,6730,265940
2012,Waitemata,Female,19280,17550,17880,19310,18080,17860,18530,19680,22600,21580,19620,16280,14270,11550,8860,6360,10160,279450
2012,Auckland,Total,31170,26750,26160,31560,42070,41040,36940,33250,33650,32190,29070,24650,20810,14930,11480,7820,12470,456010
2012,Auckland,Male,16040,13640,13500,15860,20940,20110,17940,15940,16040,15590,14120,11940,10270,7240,5450,3650,4690,222960
2012,Auckland,Female,15130,13110,12660,15700,21130,20930,19000,17300,17610,16590,14950,12720,10540,7690,6030,4170,7790,233050
2012,Counties Manukau,Total,42310,38600,38750,39890,35900,32230,30950,31780,35760,34870,31620,26040,22650,17440,13110,8520,11130,491550
2012,Counties Manukau,Male,21790,19920,19840,20300,17970,15290,14370,14770,16930,16890,15320,12560,11070,8540,6270,3950,4430,240210
2012,Counties Manukau,Female,20510,18680,18910,19590,17930,16940,16590,17000,18830,17970,16300,13480,11580,8900,6840,4580,6700,251330
2012,Waikato,Total,28370,26400,27090,27150,26920,22610,21650,22740,25590,25340,25490,22480,20340,16680,13360,9410,13180,374800
2012,Waikato,Male,14610,13330,13800,14030,13470,11060,10380,10890,12110,12200,12250,11000,9920,8120,6420,4450,5360,183400
2012,Waikato,Female,13760,13070,13290,13120,13460,11560,11280,11850,13480,13150,13240,11480,10420,8560,6940,4950,7820,191430
2012,Lakes,Total,7990,7790,7910,7130,6210,5710,5730,6450,7210,7210,7350,6320,5790,4740,3800,2500,3410,103250
2012,Lakes,Male,4110,3990,4110,3670,3130,2720,2670,3060,3440,3430,3560,3030,2790,2290,1880,1180,1400,50460
2012,Lakes,Female,3880,3800,3800,3470,3090,2990,3070,3390,3770,3780,3780,3290,3000,2440,1920,1310,2020,52800
2012,Bay of Plenty,Total,15200,14850,15650,13800,11440,10340,10800,12660,14540,14700,15110,13950,12950,11380,9720,6940,9870,213900
2012,Bay of Plenty,Male,7890,7620,8080,7110,5740,4940,5060,5860,6740,6930,7180,6610,6290,5480,4570,3260,4170,103530
2012,Bay of Plenty,Female,7310,7230,7560,6690,5700,5400,5740,6800,7800,7770,7930,7340,6660,5890,5150,3670,5700,110340
2012,Tairawhiti,Total,3950,3940,3880,3460,2880,2500,2490,2810,3070,3070,3230,2960,2640,1920,1550,1120,1560,47030
2012,Tairawhiti,Male,1990,2050,2030,1760,1420,1150,1150,1340,1400,1460,1530,1460,1330,930,740,510,610,22860
2012,Tairawhiti,Female,1960,1890,1850,1700,1460,1350,1350,1470,1670,1610,1700,1500,1320,990,820,610,950,24200
2012,Taranaki,Total,8320,7670,7950,7210,6700,6160,6320,7120,7860,7820,8160,7310,6550,5330,4170,3270,4940,112860
2012,Taranaki,Male,4270,3970,4040,3740,3420,3010,3090,3360,3800,3820,3940,3600,3280,2600,2010,1510,1960,55420
2012,Taranaki,Female,4050,3700,3910,3470,3280,3150,3220,3750,4060,3990,4220,3710,3270,2730,2170,1760,2980,57420
2012,Hawke's Bay,Total,11710,11220,11880,10770,8720,7600,7960,9490,10810,11170,11450,10130,9810,7870,6270,4560,6620,158040
2012,Hawke's Bay,Male,5880,5740,6040,5600,4250,3670,3750,4400,5040,5370,5470,4850,4700,3850,2950,2130,2620,76310
2012,Hawke's Bay,Female,5840,5480,5830,5170,4470,3920,4200,5080,5760,5800,5980,5280,5100,4020,3320,2430,3990,81670
2012,Whanganui,Total,4460,4180,4430,4260,3630,3090,3040,3400,3980,4480,4560,4250,3730,3200,2680,2040,2970,62380
2012,Whanganui,Male,2280,2140,2290,2210,1860,1520,1480,1620,1890,2150,2220,2120,1850,1550,1230,910,1180,30500
2012,Whanganui,Female,2180,2050,2140,2050,1770,1580,1560,1780,2100,2330,2340,2140,1880,1650,1450,1130,1780,31910
2012,Midcentral,Total,11810,11070,11560,12650,12600,9780,9120,9620,11020,11330,11700,10110,9510,8030,6650,4920,7020,168500
2012,Midcentral,Male,5960,5650,5890,6370,6260,4730,4310,4540,5180,5410,5680,4830,4580,3920,3200,2290,2810,81610
2012,Midcentral,Female,5850,5420,5670,6280,6340,5050,4810,5080,5830,5920,6010,5280,4930,4110,3450,2630,4210,86870
2012,Hutt Valley,Total,10590,9780,9990,9950,9100,8340,8910,9840,10920,10490,10370,8500,7410,5800,4570,3200,4750,142510
2012,Hutt Valley,Male,5340,5030,5170,5070,4550,3990,4210,4700,5290,5030,5080,4180,3650,2820,2180,1430,1850,69570
2012,Hutt Valley,Female,5250,4740,4830,4880,4540,4350,4710,5150,5630,5460,5290,4320,3750,2980,2390,1770,2900,72940
2012,Capital and Coast,Total,19500,18010,17620,20890,25170,21710,20990,21290,22210,21560,19360,15930,13920,10930,8410,5970,8760,292230
2012,Capital and Coast,Male,9900,9160,8950,10270,12050,10470,10110,10190,10520,10310,9370,7670,6730,5280,3930,2710,3440,141060
2012,Capital and Coast,Female,9600,8850,8660,10630,13120,11240,10870,11100,11680,11250,9980,8260,7190,5650,4470,3260,5320,151130
2012,Wairarapa,Total,2780,2820,2850,2740,2010,1770,1940,2350,2900,2940,3200,3090,2990,2470,1940,1350,1970,42110
