"Year","Factor","0.4","5.9","10.14","15.19","20.24","25.29","30.34","35.39","40.44","45.49","50.54","55.59","60.64","65.69","70.74","75.79","80 and over","Total","reg","dep"
2006,"Total",3,0,0,0,0,0,0,0,2,1,0,0,0,1,2,4,2,15,"Gisborne",8
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,5,"Gisborne",8
2007,"Female",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,"Gisborne",8
2007,"Total",0,0,0,0,1,0,0,0,0,0,0,2,1,0,3,0,0,7,"Gisborne",8
2008,"Male",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,1,7,"Gisborne",8
2008,"Female",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2,6,"Gisborne",8
2008,"Total",0,0,0,0,0,0,1,0,0,0,1,2,1,2,0,3,3,13,"Gisborne",8
2009,"Male",0,0,0,0,0,1,0,0,0,0,0,0,3,4,0,0,0,8,"Gisborne",8
2009,"Female",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,"Gisborne",8
2009,"Total",0,0,0,0,0,1,0,0,0,0,1,0,3,4,0,0,1,10,"Gisborne",8
2010,"Male",0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,3,"Gisborne",8
2010,"Female",0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,5,"Gisborne",8
2010,"Total",0,0,0,0,0,0,0,0,2,2,0,2,0,1,1,0,0,8,"Gisborne",8
2011,"Male",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,"Gisborne",8
2011,"Female",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,"Gisborne",8
2011,"Total",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,"Gisborne",8
2012,"Male",0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,0,6,"Gisborne",8
2012,"Female",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,"Gisborne",8
2012,"Total",0,0,0,0,0,1,1,0,0,0,0,1,1,2,1,1,1,9,"Gisborne",8
2013,"Male",1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,4,11,"Gisborne",8
2013,"Female",0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,4,"Gisborne",8
2013,"Total",1,0,0,0,0,0,1,0,0,1,0,2,1,2,0,3,4,15,"Gisborne",8
2006,"Male",4,0,0,1,0,1,0,1,2,6,3,10,3,16,11,27,61,146,"Hawke's Bay",8
2006,"Female",2,1,0,0,0,0,0,2,3,5,0,10,6,7,12,18,74,140,"Hawke's Bay",8
2006,"Total",6,1,0,1,0,1,0,3,5,11,3,20,9,23,23,45,135,286,"Hawke's Bay",8
2007,"Male",3,1,0,4,2,1,2,1,4,2,9,3,6,7,11,22,53,131,"Hawke's Bay",8
2007,"Female",2,0,0,0,0,0,0,2,3,3,2,4,4,10,13,16,72,131,"Hawke's Bay",8
2007,"Total",5,1,0,4,2,1,2,3,7,5,11,7,10,17,24,38,125,262,"Hawke's Bay",8
2008,"Male",5,0,0,1,1,1,2,0,1,0,8,1,9,9,9,15,39,101,"Hawke's Bay",8
2008,"Female",1,0,0,0,1,0,0,1,0,1,2,9,7,7,9,12,70,120,"Hawke's Bay",8
2008,"Total",6,0,0,1,2,1,2,1,1,1,10,10,16,16,18,27,109,221,"Hawke's Bay",8
2009,"Male",1,0,0,1,0,0,3,2,1,5,3,4,12,12,12,14,53,123,"Hawke's Bay",8
2009,"Female",1,0,0,0,0,0,1,3,0,2,1,3,7,8,5,6,58,95,"Hawke's Bay",8
2009,"Total",2,0,0,1,0,0,4,5,1,7,4,7,19,20,17,20,111,218,"Hawke's Bay",8
2010,"Male",5,1,1,0,1,1,0,1,1,2,4,9,10,13,9,20,51,129,"Hawke's Bay",8
2010,"Female",3,0,0,1,2,1,0,1,0,2,2,2,2,6,15,12,50,99,"Hawke's Bay",8
2010,"Total",8,1,1,1,3,2,0,2,1,4,6,11,12,19,24,32,101,228,"Hawke's Bay",8
2011,"Male",4,0,0,0,1,0,0,1,3,2,6,6,9,13,11,15,50,121,"Hawke's Bay",8
2011,"Female",3,0,0,1,0,1,1,1,3,2,4,4,8,5,8,14,57,112,"Hawke's Bay",8
2011,"Total",7,0,0,1,1,1,1,2,6,4,10,10,17,18,19,29,107,233,"Hawke's Bay",8
2012,"Male",3,0,0,1,1,0,1,1,3,2,5,4,4,13,18,25,44,125,"Hawke's Bay",8
2012,"Female",2,0,0,1,0,0,2,1,3,2,4,3,7,9,7,12,70,123,"Hawke's Bay",8
2012,"Total",5,0,0,2,1,0,3,2,6,4,9,7,11,22,25,37,114,248,"Hawke's Bay",8
2013,"Male",4,0,0,1,0,0,1,4,1,3,1,11,9,10,11,15,39,110,"Hawke's Bay",8
2013,"Female",2,0,0,1,0,0,0,1,2,1,2,7,12,10,8,13,55,114,"Hawke's Bay",8
2013,"Total",6,0,0,2,0,0,1,5,3,4,3,18,21,20,19,28,94,224,"Hawke's Bay",8
2006,"Male",1,0,0,0,0,0,1,1,2,2,3,3,4,6,12,13,41,89,"Taranaki",8
2006,"Female",0,0,0,1,1,0,1,0,0,3,0,5,1,2,12,14,63,103,"Taranaki",8
2006,"Total",1,0,0,1,1,0,2,1,2,5,3,8,5,8,24,27,104,192,"Taranaki",8
2007,"Male",0,0,0,2,2,0,0,1,1,1,3,4,4,11,12,18,40,99,"Taranaki",8
2007,"Female",2,0,0,0,0,0,0,2,1,0,2,4,6,7,5,11,57,97,"Taranaki",8
2007,"Total",2,0,0,2,2,0,0,3,2,1,5,8,10,18,17,29,97,196,"Taranaki",8
2008,"Male",0,0,0,2,0,0,0,2,3,1,5,2,2,7,5,16,43,88,"Taranaki",8
2008,"Female",3,0,0,0,0,0,0,0,0,2,1,2,4,6,7,11,54,90,"Taranaki",8
2008,"Total",3,0,0,2,0,0,0,2,3,3,6,4,6,13,12,27,97,178,"Taranaki",8
2009,"Male",3,0,0,2,0,1,2,0,0,3,2,1,3,7,8,17,44,93,"Taranaki",8
2009,"Female",1,0,0,1,1,0,0,0,1,0,1,1,3,8,13,6,57,93,"Taranaki",8
2009,"Total",4,0,0,3,1,1,2,0,1,3,3,2,6,15,21,23,101,186,"Taranaki",8
2010,"Male",1,0,1,0,1,0,0,1,0,5,0,0,3,7,8,7,40,74,"Taranaki",8
2010,"Female",3,0,0,0,0,1,0,0,0,2,1,1,4,5,11,10,63,101,"Taranaki",8
2010,"Total",4,0,1,0,1,1,0,1,0,7,1,1,7,12,19,17,103,175,"Taranaki",8
2011,"Male",2,0,0,1,1,1,0,1,1,2,4,3,7,11,7,13,34,88,"Taranaki",8
2011,"Female",1,0,0,0,0,0,2,0,0,2,3,6,3,3,10,12,70,112,"Taranaki",8
2011,"Total",3,0,0,1,1,1,2,1,1,4,7,9,10,14,17,25,104,200,"Taranaki",8
2012,"Male",2,0,0,1,1,2,1,1,0,1,0,6,4,7,6,18,50,100,"Taranaki",8
2012,"Female",1,0,0,0,0,1,1,0,1,0,2,4,2,3,6,16,85,122,"Taranaki",8
2012,"Total",3,0,0,1,1,3,2,1,1,1,2,10,6,10,12,34,135,222,"Taranaki",8
2013,"Male",2,0,0,0,0,0,0,2,0,3,4,4,3,6,10,14,35,83,"Taranaki",8
2013,"Female",0,0,0,0,0,0,0,0,0,2,4,1,0,3,5,11,57,83,"Taranaki",8
2013,"Total",2,0,0,0,0,0,0,2,0,5,8,5,3,9,15,25,92,166,"Taranaki",8
2006,"Male",7,0,1,1,0,0,0,1,3,3,5,10,6,18,34,32,82,203,"Manawatu-Wanganui",8
2006,"Female",1,0,0,2,0,0,0,2,4,3,4,8,14,15,15,34,131,233,"Manawatu-Wanganui",8
2006,"Total",8,0,1,3,0,0,0,3,7,6,9,18,20,33,49,66,213,436,"Manawatu-Wanganui",8
2007,"Male",5,1,0,1,2,1,0,2,1,4,6,4,10,10,26,30,80,183,"Manawatu-Wanganui",8
2007,"Female",4,1,0,1,1,0,1,2,3,2,6,9,8,19,19,21,98,195,"Manawatu-Wanganui",8
2007,"Total",9,2,0,2,3,1,1,4,4,6,12,13,18,29,45,51,178,378,"Manawatu-Wanganui",8
2008,"Male",4,0,0,4,4,0,0,1,4,5,7,9,9,21,19,33,85,205,"Manawatu-Wanganui",8
2008,"Female",5,0,0,2,3,1,0,3,1,4,4,5,5,18,20,16,113,200,"Manawatu-Wanganui",8
2008,"Total",9,0,0,6,7,1,0,4,5,9,11,14,14,39,39,49,198,405,"Manawatu-Wanganui",8
2009,"Male",5,1,1,0,2,0,1,2,3,4,5,6,13,18,19,27,85,192,"Manawatu-Wanganui",8
2009,"Female",2,0,2,1,0,1,0,1,2,6,4,3,10,17,15,31,120,215,"Manawatu-Wanganui",8
2009,"Total",7,1,3,1,2,1,1,3,5,10,9,9,23,35,34,58,205,407,"Manawatu-Wanganui",8
2010,"Male",4,0,0,1,2,2,1,3,2,4,7,8,12,16,24,30,94,210,"Manawatu-Wanganui",8
2010,"Female",3,1,0,0,0,1,2,1,2,3,3,8,4,17,14,27,112,198,"Manawatu-Wanganui",8
2010,"Total",7,1,0,1,2,3,3,4,4,7,10,16,16,33,38,57,206,408,"Manawatu-Wanganui",8
2011,"Male",2,0,0,2,1,2,1,0,5,1,7,10,14,16,29,25,93,208,"Manawatu-Wanganui",8
2011,"Female",3,0,0,1,0,0,3,1,1,6,1,6,7,20,20,27,144,240,"Manawatu-Wanganui",8
2011,"Total",5,0,0,3,1,2,4,1,6,7,8,16,21,36,49,52,237,448,"Manawatu-Wanganui",8
2012,"Male",4,0,2,0,4,1,2,1,2,3,6,5,12,12,24,22,102,202,"Manawatu-Wanganui",8
2012,"Female",4,0,0,0,0,1,1,2,1,5,8,4,5,7,15,20,128,201,"Manawatu-Wanganui",8
2012,"Total",8,0,2,0,4,2,3,3,3,8,14,9,17,19,39,42,230,403,"Manawatu-Wanganui",8
2013,"Male",4,0,1,1,3,2,0,1,4,4,12,7,7,11,17,26,101,201,"Manawatu-Wanganui",8
2013,"Female",2,1,0,2,0,2,0,1,1,2,4,9,9,14,17,25,124,213,"Manawatu-Wanganui",8
2013,"Total",6,1,1,3,3,4,0,2,5,6,16,16,16,25,34,51,225,414,"Manawatu-Wanganui",8
2006,"Male",8,0,0,0,2,0,0,0,1,4,5,3,8,9,7,18,39,104,"Wellington",8
2006,"Female",1,0,0,0,0,0,0,0,1,2,4,3,3,3,13,10,69,109,"Wellington",8
2006,"Total",9,0,0,0,2,0,0,0,2,6,9,6,11,12,20,28,108,213,"Wellington",8
2007,"Male",7,0,0,0,1,2,1,0,1,2,1,5,7,3,13,19,40,102,"Wellington",8
2007,"Female",2,0,0,0,2,0,1,1,0,1,0,2,2,10,5,13,60,99,"Wellington",8
2007,"Total",9,0,0,0,3,2,2,1,1,3,1,7,9,13,18,32,100,201,"Wellington",8
2008,"Male",6,0,0,1,0,1,1,3,2,2,6,5,8,10,16,9,31,101,"Wellington",8
2008,"Female",4,0,0,1,0,0,1,1,1,2,2,1,5,8,7,16,75,124,"Wellington",8
2008,"Total",10,0,0,2,0,1,2,4,3,4,8,6,13,18,23,25,106,225,"Wellington",8
2009,"Male",9,0,0,0,2,0,0,0,5,5,4,7,8,10,11,10,56,127,"Wellington",8
2009,"Female",7,0,0,0,0,0,0,3,1,0,0,5,2,4,7,17,73,119,"Wellington",8
2009,"Total",16,0,0,0,2,0,0,3,6,5,4,12,10,14,18,27,129,246,"Wellington",8
2010,"Male",4,0,0,1,2,0,0,1,2,1,3,5,7,4,9,10,52,101,"Wellington",8
2010,"Female",5,0,0,0,0,0,2,2,0,1,3,4,7,2,9,15,73,123,"Wellington",8
2010,"Total",9,0,0,1,2,0,2,3,2,2,6,9,14,6,18,25,125,224,"Wellington",8
2011,"Male",4,0,0,1,1,0,1,1,1,3,1,2,7,14,13,11,46,106,"Wellington",8
2011,"Female",4,0,0,0,0,1,0,3,3,1,3,3,4,3,8,14,72,119,"Wellington",8
2011,"Total",8,0,0,1,1,1,1,4,4,4,4,5,11,17,21,25,118,225,"Wellington",8
2012,"Male",0,0,0,1,0,0,1,1,4,2,4,5,7,7,9,11,50,102,"Wellington",8
2012,"Female",3,0,0,0,0,1,1,1,1,3,3,1,7,6,8,11,74,120,"Wellington",8
2012,"Total",3,0,0,1,0,1,2,2,5,5,7,6,14,13,17,22,124,222,"Wellington",8
2013,"Male",2,0,0,1,3,2,1,1,4,2,8,8,7,9,14,10,50,122,"Wellington",8
2013,"Female",0,0,0,0,0,0,0,1,3,2,4,6,7,8,3,9,69,112,"Wellington",8
2013,"Total",2,0,0,1,3,2,1,2,7,4,12,14,14,17,17,19,119,234,"Wellington",8
2006,"Male",0,0,1,0,1,0,0,0,1,0,1,1,0,2,4,1,8,20,"Tasman",8
2006,"Female",1,0,1,0,0,0,0,0,0,1,0,1,0,4,1,0,5,14,"Tasman",8
2006,"Total",1,0,2,0,1,0,0,0,1,1,1,2,0,6,5,1,13,34,"Tasman",8
2007,"Male",0,0,0,0,1,0,0,0,0,0,0,1,3,2,3,3,2,15,"Tasman",8
2007,"Female",0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,2,9,18,"Tasman",8
2007,"Total",0,0,0,0,1,0,0,0,1,0,0,2,4,5,4,5,11,33,"Tasman",8
2008,"Male",0,0,0,0,0,0,1,0,0,1,1,2,2,0,4,1,2,14,"Tasman",8
2008,"Female",0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,7,12,"Tasman",8
2008,"Total",0,0,0,0,0,0,1,1,0,2,2,3,2,0,4,2,9,26,"Tasman",8
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,10,14,"Tasman",8
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,7,10,"Tasman",8
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,17,24,"Tasman",8
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,12,"Tasman",8
2010,"Female",0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,5,12,22,"Tasman",8
2010,"Total",0,0,0,0,0,0,0,1,0,0,0,1,1,4,4,6,17,34,"Tasman",8
2011,"Male",0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,2,10,18,"Tasman",8
2011,"Female",0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,16,20,"Tasman",8
2011,"Total",0,0,0,0,0,0,1,0,0,0,2,2,0,3,2,2,26,38,"Tasman",8
2012,"Male",0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,13,19,"Tasman",8
2012,"Female",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,12,16,"Tasman",8
2012,"Total",0,1,0,0,1,0,0,1,0,1,0,2,0,1,0,3,25,35,"Tasman",8
2013,"Male",1,0,0,0,0,0,0,0,1,0,0,3,0,3,2,3,12,25,"Tasman",8
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,17,25,"Tasman",8
2013,"Total",1,0,0,0,0,0,0,0,1,0,0,4,2,5,4,4,29,50,"Tasman",8
2006,"Male",1,0,0,0,1,0,0,0,0,0,1,1,4,4,2,8,29,51,"Nelson",8
2006,"Female",1,0,0,0,0,0,0,0,1,0,1,1,0,1,4,7,59,75,"Nelson",8
2006,"Total",2,0,0,0,1,0,0,0,1,0,2,2,4,5,6,15,88,126,"Nelson",8
2007,"Male",3,0,0,0,0,0,1,0,2,1,2,3,3,5,6,1,26,53,"Nelson",8
2007,"Female",1,0,0,0,0,0,0,0,1,1,4,2,0,2,8,7,38,64,"Nelson",8
2007,"Total",4,0,0,0,0,0,1,0,3,2,6,5,3,7,14,8,64,117,"Nelson",8
2008,"Male",0,0,0,0,0,1,0,0,2,1,2,2,2,1,6,9,30,56,"Nelson",8
2008,"Female",0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,7,55,69,"Nelson",8
2008,"Total",0,0,0,1,0,1,0,0,2,1,2,2,2,5,8,16,85,125,"Nelson",8
2009,"Male",0,0,0,1,1,0,0,0,0,2,1,1,4,4,1,5,18,38,"Nelson",8
2009,"Female",0,0,0,1,0,0,0,2,0,1,1,0,1,4,1,8,42,61,"Nelson",8
2009,"Total",0,0,0,2,1,0,0,2,0,3,2,1,5,8,2,13,60,99,"Nelson",8
2010,"Male",0,0,0,0,0,0,0,1,0,2,1,1,2,4,3,3,25,42,"Nelson",8
2010,"Female",1,0,0,0,0,0,0,0,2,1,1,1,0,0,4,4,44,58,"Nelson",8
2010,"Total",1,0,0,0,0,0,0,1,2,3,2,2,2,4,7,7,69,100,"Nelson",8
2011,"Male",0,0,0,0,0,0,0,2,4,1,1,4,2,5,1,8,21,49,"Nelson",8
2011,"Female",0,0,0,0,1,0,0,0,0,1,3,1,2,0,3,2,38,51,"Nelson",8
2011,"Total",0,0,0,0,1,0,0,2,4,2,4,5,4,5,4,10,59,100,"Nelson",8
2012,"Male",1,0,0,0,0,0,1,1,1,2,0,2,2,8,6,6,17,47,"Nelson",8
2012,"Female",1,0,0,0,0,0,0,0,1,1,1,1,2,4,4,4,49,68,"Nelson",8
2012,"Total",2,0,0,0,0,0,1,1,2,3,1,3,4,12,10,10,66,115,"Nelson",8
2013,"Male",1,0,0,0,0,0,2,0,2,2,2,4,2,2,2,7,25,51,"Nelson",8
2013,"Female",0,0,0,0,0,0,0,1,0,0,2,3,4,3,4,5,37,59,"Nelson",8
2013,"Total",1,0,0,0,0,0,2,1,2,2,4,7,6,5,6,12,62,110,"Nelson",8
2006,"Male",0,0,0,0,0,1,0,0,2,1,1,1,2,2,4,6,6,26,"Marlborough",8
2006,"Female",0,0,0,0,0,0,0,0,1,0,1,3,2,2,2,7,7,25,"Marlborough",8
2006,"Total",0,0,0,0,0,1,0,0,3,1,2,4,4,4,6,13,13,51,"Marlborough",8
2007,"Male",1,0,1,0,0,0,1,4,1,0,0,2,4,0,5,4,8,31,"Marlborough",8
2007,"Female",0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,4,7,17,"Marlborough",8
2007,"Total",1,0,1,0,0,0,1,4,1,1,0,3,4,3,6,8,15,48,"Marlborough",8
2008,"Male",0,0,0,0,0,0,0,1,1,0,2,0,0,3,3,4,12,26,"Marlborough",8
2008,"Female",1,0,0,1,0,0,0,0,0,1,0,1,1,1,4,0,5,15,"Marlborough",8
2008,"Total",1,0,0,1,0,0,0,1,1,1,2,1,1,4,7,4,17,41,"Marlborough",8
2009,"Male",0,0,0,0,1,1,0,0,0,0,1,1,3,5,2,5,5,24,"Marlborough",8
2009,"Female",1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,2,11,20,"Marlborough",8
2009,"Total",1,0,0,0,1,2,0,0,0,0,1,1,4,5,6,7,16,44,"Marlborough",8
2010,"Male",0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,4,8,16,"Marlborough",8
2010,"Female",0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,4,12,22,"Marlborough",8
2010,"Total",0,0,0,0,0,1,0,0,0,0,1,2,1,1,4,8,20,38,"Marlborough",8
2011,"Male",1,0,0,0,2,1,1,0,0,0,4,2,2,1,3,2,5,24,"Marlborough",8
2011,"Female",0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,2,16,23,"Marlborough",8
2011,"Total",1,0,0,0,2,1,1,0,1,0,6,2,2,2,4,4,21,47,"Marlborough",8
2012,"Male",0,0,0,0,0,0,1,0,0,1,0,0,3,2,5,1,8,21,"Marlborough",8
2012,"Female",0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,1,9,18,"Marlborough",8
2012,"Total",0,0,0,0,0,0,1,0,0,1,1,0,3,5,9,2,17,39,"Marlborough",8
2013,"Male",0,0,0,0,0,1,0,1,0,0,1,0,1,1,2,2,7,16,"Marlborough",8
2013,"Female",0,0,0,0,0,1,1,0,0,0,0,0,0,2,4,1,6,15,"Marlborough",8
2013,"Total",0,0,0,0,0,2,1,1,0,0,1,0,1,3,6,3,13,31,"Marlborough",8
2006,"Male",0,0,0,0,0,1,1,3,0,1,1,3,2,1,0,1,3,17,"West Coast",8
2006,"Female",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,"West Coast",8
2006,"Total",0,0,1,0,0,1,1,3,0,1,1,3,2,1,0,3,4,21,"West Coast",8
2007,"Male",1,0,0,0,0,0,0,0,0,1,1,0,0,2,2,3,2,12,"West Coast",8
2007,"Female",2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,4,12,"West Coast",8
2007,"Total",3,0,0,0,0,0,0,0,0,1,1,0,2,5,2,4,6,24,"West Coast",8
2008,"Male",0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,4,5,15,"West Coast",8
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,7,"West Coast",8
2008,"Total",0,0,0,0,0,0,2,1,0,2,1,1,0,0,1,6,8,22,"West Coast",8
2009,"Male",0,0,0,1,0,0,0,1,1,1,0,1,1,1,3,3,4,17,"West Coast",8
2009,"Female",1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,7,"West Coast",8
2009,"Total",1,0,0,1,0,0,0,1,2,1,0,1,2,3,3,4,5,24,"West Coast",8
2010,"Male",0,0,0,1,0,0,2,0,2,1,0,2,1,0,0,3,2,14,"West Coast",8
2010,"Female",1,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,6,"West Coast",8
2010,"Total",1,0,0,2,0,0,2,0,2,2,0,2,1,1,2,3,2,20,"West Coast",8
2011,"Male",0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,3,8,"West Coast",8
2011,"Female",0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,2,8,"West Coast",8
2011,"Total",0,0,0,1,0,0,0,0,0,1,1,1,0,3,2,2,5,16,"West Coast",8
2012,"Male",0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,3,3,10,"West Coast",8
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,7,"West Coast",8
2012,"Total",0,1,0,0,0,0,0,0,2,0,0,0,2,0,3,4,5,17,"West Coast",8
2013,"Male",0,0,0,1,1,0,0,0,0,1,0,2,1,0,2,4,1,13,"West Coast",8
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,7,"West Coast",8
2013,"Total",0,0,0,1,1,0,0,0,0,1,0,2,2,0,3,5,5,20,"West Coast",8
2006,"Male",3,0,0,2,2,2,3,2,2,6,9,17,7,18,19,31,92,215,"Canterbury",8
2006,"Female",4,0,1,0,1,1,0,0,1,6,7,6,7,15,13,32,155,249,"Canterbury",8
2006,"Total",7,0,1,2,3,3,3,2,3,12,16,23,14,33,32,63,247,464,"Canterbury",8
2007,"Male",6,0,1,2,3,0,1,0,4,2,7,10,9,10,22,31,115,223,"Canterbury",8
2007,"Female",3,1,0,0,1,0,2,3,0,4,3,10,11,11,13,28,131,221,"Canterbury",8
2007,"Total",9,1,1,2,4,0,3,3,4,6,10,20,20,21,35,59,246,444,"Canterbury",8
2008,"Male",9,0,0,1,4,2,1,4,5,8,7,8,11,12,21,33,102,228,"Canterbury",8
2008,"Female",4,0,0,0,1,0,1,2,1,2,3,4,7,8,19,24,156,232,"Canterbury",8
2008,"Total",13,0,0,1,5,2,2,6,6,10,10,12,18,20,40,57,258,460,"Canterbury",8
2009,"Male",5,0,0,1,2,0,1,2,2,2,10,7,13,19,19,34,100,217,"Canterbury",8
2009,"Female",6,0,0,0,1,1,1,5,1,6,8,5,7,19,18,27,134,239,"Canterbury",8
2009,"Total",11,0,0,1,3,1,2,7,3,8,18,12,20,38,37,61,234,456,"Canterbury",8
2010,"Male",6,0,0,0,4,2,0,2,4,2,8,11,16,15,21,31,111,233,"Canterbury",8
2010,"Female",9,0,1,0,0,3,2,1,3,4,6,6,4,10,13,27,141,230,"Canterbury",8
2010,"Total",15,0,1,0,4,5,2,3,7,6,14,17,20,25,34,58,252,463,"Canterbury",8
2011,"Male",6,0,0,1,6,2,2,0,2,5,11,4,10,20,19,19,107,214,"Canterbury",8
2011,"Female",2,0,0,1,3,6,2,2,6,5,7,6,10,7,14,18,154,243,"Canterbury",8
2011,"Total",8,0,0,2,9,8,4,2,8,10,18,10,20,27,33,37,261,457,"Canterbury",8
2012,"Male",4,0,1,3,2,4,1,1,4,4,10,7,16,23,17,22,124,243,"Canterbury",8
2012,"Female",6,0,0,2,1,0,1,2,5,1,9,4,7,10,15,22,174,259,"Canterbury",8
2012,"Total",10,0,1,5,3,4,2,3,9,5,19,11,23,33,32,44,298,502,"Canterbury",8
2013,"Male",10,0,0,0,2,0,2,4,1,3,9,8,11,14,32,27,95,218,"Canterbury",8
2013,"Female",5,0,0,0,1,0,1,0,5,4,7,4,9,11,8,25,133,213,"Canterbury",8
2013,"Total",15,0,0,0,3,0,3,4,6,7,16,12,20,25,40,52,228,431,"Canterbury",8
2006,"Male",2,1,0,2,0,3,0,0,0,4,5,8,3,10,14,27,52,131,"Otago",8
2006,"Female",0,0,0,1,0,0,0,1,0,5,4,3,3,5,12,18,129,181,"Otago",8
2006,"Total",2,1,0,3,0,3,0,1,0,9,9,11,6,15,26,45,181,312,"Otago",8
2007,"Male",1,0,1,1,1,0,0,1,1,2,1,7,7,12,13,20,66,134,"Otago",8
2007,"Female",1,0,0,0,0,1,0,0,2,4,2,5,2,15,13,15,130,190,"Otago",8
2007,"Total",2,0,1,1,1,1,0,1,3,6,3,12,9,27,26,35,196,324,"Otago",8
2008,"Male",1,0,0,1,1,1,0,0,2,2,1,2,19,10,12,27,58,137,"Otago",8
2008,"Female",0,0,0,0,0,0,0,0,2,1,2,5,6,6,16,13,141,192,"Otago",8
2008,"Total",1,0,0,1,1,1,0,0,4,3,3,7,25,16,28,40,199,329,"Otago",8
2009,"Male",2,0,0,0,2,1,1,1,1,3,3,6,11,9,8,25,65,138,"Otago",8
2009,"Female",1,0,0,0,0,0,1,1,0,1,1,6,5,7,7,22,123,175,"Otago",8
2009,"Total",3,0,0,0,2,1,2,2,1,4,4,12,16,16,15,47,188,313,"Otago",8
2010,"Male",1,0,0,0,2,0,0,1,1,0,3,3,3,12,12,16,58,112,"Otago",8
2010,"Female",0,0,0,0,0,0,1,0,1,3,6,1,4,7,8,21,90,142,"Otago",8
2010,"Total",1,0,0,0,2,0,1,1,2,3,9,4,7,19,20,37,148,254,"Otago",8
2011,"Male",3,0,0,0,1,0,2,0,2,2,2,7,3,13,8,24,81,148,"Otago",8
2011,"Female",1,0,0,0,0,0,0,1,1,0,1,2,7,4,8,25,109,159,"Otago",8
2011,"Total",4,0,0,0,1,0,2,1,3,2,3,9,10,17,16,49,190,307,"Otago",8
2012,"Male",0,0,0,0,0,1,0,1,5,3,4,7,15,12,11,23,59,141,"Otago",8
2012,"Female",1,0,0,0,0,0,0,0,1,1,4,6,3,8,16,21,117,178,"Otago",8
2012,"Total",1,0,0,0,0,1,0,1,6,4,8,13,18,20,27,44,176,319,"Otago",8
2013,"Male",2,0,0,0,0,1,0,0,1,4,2,6,9,10,14,14,61,124,"Otago",8
2013,"Female",2,0,0,0,0,0,0,0,2,3,3,5,8,7,5,17,135,187,"Otago",8
2013,"Total",4,0,0,0,0,1,0,0,3,7,5,11,17,17,19,31,196,311,"Otago",8
2006,"Male",1,0,0,0,0,1,0,1,1,1,1,1,1,3,6,7,10,34,"Southland",8
2006,"Female",1,0,0,0,0,0,0,0,1,1,0,1,2,4,0,4,4,18,"Southland",8
2006,"Total",2,0,0,0,0,1,0,1,2,2,1,2,3,7,6,11,14,52,"Southland",8
2007,"Male",2,0,1,1,0,1,0,1,1,0,2,2,2,4,2,4,4,27,"Southland",8
