"Year","Factor","0.4","5.9","10.14","15.19","20.24","25.29","30.34","35.39","40.44","45.49","50.54","55.59","60.64","65.69","70.74","75.79","80 and over","Total","reg","dep"
2011,"Female",1,0,0,1,1,0,0,2,3,2,3,2,8,6,13,19,90,151,"Wellington",9
2011,"Total",4,0,0,2,3,0,2,4,8,3,4,11,21,13,35,40,159,309,"Wellington",9
2012,"Male",2,0,0,0,0,0,1,0,2,0,4,12,14,14,19,24,49,141,"Wellington",9
2012,"Female",1,1,0,0,0,0,0,1,1,0,4,3,7,6,17,13,87,141,"Wellington",9
2012,"Total",3,1,0,0,0,0,1,1,3,0,8,15,21,20,36,37,136,282,"Wellington",9
2013,"Male",2,0,0,0,1,0,2,1,0,5,0,7,13,12,21,14,74,152,"Wellington",9
2013,"Female",1,0,0,1,1,0,2,0,2,1,4,1,7,5,12,7,71,115,"Wellington",9
2013,"Total",3,0,0,1,2,0,4,1,2,6,4,8,20,17,33,21,145,267,"Wellington",9
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tasman",9
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tasman",9
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tasman",9
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tasman",9
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tasman",9
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tasman",9
2008,"Male",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Tasman",9
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tasman",9
2008,"Total",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Tasman",9
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tasman",9
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Tasman",9
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Tasman",9
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tasman",9
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tasman",9
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tasman",9
2011,"Male",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Tasman",9
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,"Tasman",9
2011,"Total",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,4,"Tasman",9
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tasman",9
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tasman",9
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tasman",9
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tasman",9
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Tasman",9
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Tasman",9
2006,"Male",0,0,0,0,0,0,0,1,1,1,2,1,0,3,5,2,17,33,"Nelson",9
2006,"Female",1,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,28,38,"Nelson",9
2006,"Total",1,0,0,0,0,0,0,1,1,1,2,3,2,5,6,4,45,71,"Nelson",9
2007,"Male",1,0,0,0,0,2,0,0,0,0,0,0,1,3,1,2,12,22,"Nelson",9
2007,"Female",0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,6,35,45,"Nelson",9
2007,"Total",1,0,0,0,0,2,0,1,0,1,0,0,1,3,3,8,47,67,"Nelson",9
2008,"Male",1,0,0,0,0,0,0,1,0,0,2,1,2,1,3,5,21,37,"Nelson",9
2008,"Female",0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,5,31,41,"Nelson",9
2008,"Total",1,0,0,0,0,0,0,1,1,0,2,1,3,2,5,10,52,78,"Nelson",9
2009,"Male",0,0,0,0,0,0,0,0,3,3,0,0,2,0,2,4,19,33,"Nelson",9
2009,"Female",0,0,0,1,0,0,0,0,1,0,2,0,1,2,3,3,27,40,"Nelson",9
2009,"Total",0,0,0,1,0,0,0,0,4,3,2,0,3,2,5,7,46,73,"Nelson",9
2010,"Male",1,0,0,0,0,0,0,0,1,1,1,2,2,3,2,3,15,31,"Nelson",9
2010,"Female",2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,28,36,"Nelson",9
2010,"Total",3,0,0,0,0,0,0,0,3,3,1,2,2,3,2,5,43,67,"Nelson",9
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,14,23,"Nelson",9
2011,"Female",2,0,0,0,0,0,0,0,0,0,2,1,1,1,1,3,23,34,"Nelson",9
2011,"Total",2,0,0,0,0,0,0,0,0,0,2,1,1,4,2,8,37,57,"Nelson",9
2012,"Male",0,0,0,0,0,0,1,0,1,0,1,3,3,1,3,2,14,29,"Nelson",9
2012,"Female",0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,5,23,32,"Nelson",9
2012,"Total",0,0,0,0,0,0,1,0,1,1,2,4,3,2,3,7,37,61,"Nelson",9
2013,"Male",0,0,0,0,1,0,0,0,0,1,1,1,0,2,0,3,17,26,"Nelson",9
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,23,29,"Nelson",9
2013,"Total",0,0,0,0,1,0,0,0,0,1,1,1,1,4,1,5,40,55,"Nelson",9
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marlborough",9
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marlborough",9
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marlborough",9
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marlborough",9
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marlborough",9
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marlborough",9
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marlborough",9
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marlborough",9
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marlborough",9
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marlborough",9
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marlborough",9
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marlborough",9
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marlborough",9
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marlborough",9
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marlborough",9
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marlborough",9
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marlborough",9
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marlborough",9
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marlborough",9
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marlborough",9
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marlborough",9
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marlborough",9
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marlborough",9
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marlborough",9
2006,"Male",1,0,0,0,0,0,1,1,0,0,1,1,6,1,7,5,11,35,"West Coast",9
2006,"Female",1,0,0,2,0,1,0,0,2,0,2,1,0,1,5,2,23,40,"West Coast",9
2006,"Total",2,0,0,2,0,1,1,1,2,0,3,2,6,2,12,7,34,75,"West Coast",9
2007,"Male",0,0,0,1,0,0,0,0,0,0,1,4,2,3,3,8,16,38,"West Coast",9
2007,"Female",1,0,0,0,0,0,1,0,0,1,0,2,2,4,5,3,17,36,"West Coast",9
2007,"Total",1,0,0,1,0,0,1,0,0,1,1,6,4,7,8,11,33,74,"West Coast",9
2008,"Male",2,0,0,0,0,0,0,0,0,3,2,2,3,8,6,9,15,50,"West Coast",9
2008,"Female",1,1,0,0,0,0,0,0,0,0,1,0,1,1,3,10,32,50,"West Coast",9
2008,"Total",3,1,0,0,0,0,0,0,0,3,3,2,4,9,9,19,47,100,"West Coast",9
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,2,3,5,9,8,20,47,"West Coast",9
2009,"Female",0,0,0,0,0,1,0,2,0,2,0,0,0,2,4,7,25,43,"West Coast",9
2009,"Total",0,0,0,0,0,1,0,2,0,2,0,2,3,7,13,15,45,90,"West Coast",9
2010,"Male",2,0,0,0,2,0,1,2,1,1,0,1,3,3,6,6,7,35,"West Coast",9
2010,"Female",0,0,1,0,0,0,0,0,0,1,0,1,2,3,3,2,30,43,"West Coast",9
2010,"Total",2,0,1,0,2,0,1,2,1,2,0,2,5,6,9,8,37,78,"West Coast",9
2011,"Male",1,0,0,0,0,0,0,0,0,1,3,6,2,2,7,4,21,47,"West Coast",9
2011,"Female",0,0,0,0,0,0,1,0,1,1,1,0,2,4,1,3,29,43,"West Coast",9
2011,"Total",1,0,0,0,0,0,1,0,1,2,4,6,4,6,8,7,50,90,"West Coast",9
2012,"Male",1,1,0,0,0,0,0,0,1,1,2,2,2,1,5,5,12,33,"West Coast",9
2012,"Female",1,0,0,0,1,0,0,0,0,0,0,0,2,2,6,3,31,46,"West Coast",9
2012,"Total",2,1,0,0,1,0,0,0,1,1,2,2,4,3,11,8,43,79,"West Coast",9
2013,"Male",0,0,1,0,0,0,0,0,0,1,1,1,4,3,3,8,28,50,"West Coast",9
2013,"Female",0,0,0,0,1,0,1,0,1,0,1,2,1,3,4,6,23,43,"West Coast",9
2013,"Total",0,0,1,0,1,0,1,0,1,1,2,3,5,6,7,14,51,93,"West Coast",9
2006,"Male",2,0,0,0,2,5,2,1,5,8,2,8,12,14,17,26,70,174,"Canterbury",9
2006,"Female",3,0,0,1,2,0,0,2,1,2,5,5,5,9,12,26,132,205,"Canterbury",9
2006,"Total",5,0,0,1,4,5,2,3,6,10,7,13,17,23,29,52,202,379,"Canterbury",9
2007,"Male",4,0,1,2,1,1,1,3,5,5,9,9,14,14,26,26,71,192,"Canterbury",9
2007,"Female",3,0,2,0,0,0,2,2,1,4,4,5,5,6,13,34,149,230,"Canterbury",9
2007,"Total",7,0,3,2,1,1,3,5,6,9,13,14,19,20,39,60,220,422,"Canterbury",9
2008,"Male",2,0,0,3,3,3,5,2,6,7,7,5,14,20,21,42,83,223,"Canterbury",9
2008,"Female",2,0,0,0,0,1,1,2,3,1,0,4,9,11,14,25,114,187,"Canterbury",9
2008,"Total",4,0,0,3,3,4,6,4,9,8,7,9,23,31,35,67,197,410,"Canterbury",9
2009,"Male",4,0,0,1,3,2,1,2,4,4,8,9,14,17,16,25,79,189,"Canterbury",9
2009,"Female",2,1,0,0,0,2,1,5,4,3,7,3,6,16,13,21,138,222,"Canterbury",9
2009,"Total",6,1,0,1,3,4,2,7,8,7,15,12,20,33,29,46,217,411,"Canterbury",9
2010,"Male",7,0,0,1,1,0,0,1,2,3,6,8,13,14,16,22,70,164,"Canterbury",9
2010,"Female",3,0,1,0,0,0,0,0,2,6,3,4,7,10,8,20,117,181,"Canterbury",9
2010,"Total",10,0,1,1,1,0,0,1,4,9,9,12,20,24,24,42,187,345,"Canterbury",9
2011,"Male",4,0,0,1,3,3,2,5,6,5,6,9,13,21,20,25,70,193,"Canterbury",9
2011,"Female",5,0,0,0,3,2,7,4,3,4,3,8,15,9,17,19,129,228,"Canterbury",9
2011,"Total",9,0,0,1,6,5,9,9,9,9,9,17,28,30,37,44,199,421,"Canterbury",9
2012,"Male",4,0,0,2,2,1,0,0,3,3,5,9,10,21,17,22,79,178,"Canterbury",9
2012,"Female",4,0,0,0,0,1,2,1,1,1,4,3,6,10,13,18,117,181,"Canterbury",9
2012,"Total",8,0,0,2,2,2,2,1,4,4,9,12,16,31,30,40,196,359,"Canterbury",9
2013,"Male",3,0,0,1,1,2,2,1,5,7,4,9,6,16,21,26,70,174,"Canterbury",9
2013,"Female",3,0,0,0,0,1,1,2,2,3,3,4,8,10,21,21,97,176,"Canterbury",9
2013,"Total",6,0,0,1,1,3,3,3,7,10,7,13,14,26,42,47,167,350,"Canterbury",9
2006,"Male",1,0,0,0,1,0,0,1,0,1,1,2,1,2,3,3,4,20,"Otago",9
2006,"Female",0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,5,7,17,"Otago",9
2006,"Total",1,0,0,0,1,0,0,1,0,2,1,3,1,5,3,8,11,37,"Otago",9
2007,"Male",0,0,0,0,0,0,0,0,0,1,1,2,2,4,1,3,13,27,"Otago",9
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,13,22,"Otago",9
2007,"Total",0,0,0,0,0,0,0,0,0,1,1,2,3,6,3,7,26,49,"Otago",9
2008,"Male",1,0,0,1,0,1,0,0,1,0,1,3,2,5,5,4,10,34,"Otago",9
2008,"Female",1,0,0,0,0,0,0,0,0,0,1,0,3,1,5,2,8,21,"Otago",9
2008,"Total",2,0,0,1,0,1,0,0,1,0,2,3,5,6,10,6,18,55,"Otago",9
2009,"Male",4,0,0,0,1,0,1,0,1,1,2,1,1,2,2,2,7,25,"Otago",9
2009,"Female",0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,4,14,25,"Otago",9
2009,"Total",4,0,0,0,1,0,1,0,1,1,4,1,2,4,4,6,21,50,"Otago",9
2010,"Male",0,0,0,0,1,0,1,2,0,1,1,1,2,4,4,2,9,28,"Otago",9
2010,"Female",0,0,0,0,1,0,1,0,0,0,1,0,2,1,1,3,16,26,"Otago",9
2010,"Total",0,0,0,0,2,0,2,2,0,1,2,1,4,5,5,5,25,54,"Otago",9
2011,"Male",0,0,0,0,1,0,0,0,1,0,2,1,2,1,1,3,7,19,"Otago",9
2011,"Female",0,0,0,0,0,0,1,0,0,1,2,0,2,0,2,2,9,19,"Otago",9
2011,"Total",0,0,0,0,1,0,1,0,1,1,4,1,4,1,3,5,16,38,"Otago",9
2012,"Male",0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,1,7,"Otago",9
2012,"Female",1,0,0,0,0,0,0,0,0,0,2,0,1,3,4,0,8,19,"Otago",9
2012,"Total",1,0,0,0,0,0,0,0,0,1,2,0,3,3,7,0,9,26,"Otago",9
2013,"Male",0,0,0,0,0,0,0,1,0,1,0,3,1,0,3,2,9,20,"Otago",9
2013,"Female",1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,3,13,22,"Otago",9
2013,"Total",1,0,0,0,0,0,0,1,0,1,1,4,3,0,4,5,22,42,"Otago",9
2006,"Male",2,0,0,1,0,0,2,2,0,0,3,4,4,4,3,11,14,50,"Southland",9
2006,"Female",2,0,0,0,0,0,0,1,0,1,2,2,1,6,7,9,42,73,"Southland",9
2006,"Total",4,0,0,1,0,0,2,3,0,1,5,6,5,10,10,20,56,123,"Southland",9
2007,"Male",3,0,1,0,1,1,0,0,0,1,2,2,2,7,5,13,17,55,"Southland",9
2007,"Female",0,0,0,0,0,0,0,0,1,0,2,4,2,6,2,8,36,61,"Southland",9
2007,"Total",3,0,1,0,1,1,0,0,1,1,4,6,4,13,7,21,53,116,"Southland",9
2008,"Male",2,0,0,0,0,0,0,1,1,2,0,1,7,4,10,8,18,54,"Southland",9
2008,"Female",2,0,0,0,0,0,1,1,0,1,2,2,1,7,5,4,40,66,"Southland",9
2008,"Total",4,0,0,0,0,0,1,2,1,3,2,3,8,11,15,12,58,120,"Southland",9
2009,"Male",2,0,0,2,0,1,0,0,1,0,7,1,2,5,5,8,20,54,"Southland",9
2009,"Female",1,1,1,0,0,0,0,0,2,1,1,1,4,0,1,1,37,51,"Southland",9
2009,"Total",3,1,1,2,0,1,0,0,3,1,8,2,6,5,6,9,57,105,"Southland",9
2010,"Male",1,0,2,1,1,0,0,1,0,1,1,4,6,2,12,9,15,56,"Southland",9
2010,"Female",0,0,0,2,0,0,0,1,1,0,0,0,3,1,3,5,39,55,"Southland",9
2010,"Total",1,0,2,3,1,0,0,2,1,1,1,4,9,3,15,14,54,111,"Southland",9
2011,"Male",0,0,0,0,0,0,1,1,1,1,0,3,1,8,7,10,24,57,"Southland",9
2011,"Female",0,0,0,0,0,0,0,0,1,1,2,4,2,6,4,4,38,62,"Southland",9
2011,"Total",0,0,0,0,0,0,1,1,2,2,2,7,3,14,11,14,62,119,"Southland",9
2012,"Male",6,0,0,0,0,2,0,0,1,0,2,5,3,2,3,4,20,48,"Southland",9
2012,"Female",0,0,0,0,0,0,0,0,0,1,3,1,1,5,8,9,30,58,"Southland",9
2012,"Total",6,0,0,0,0,2,0,0,1,1,5,6,4,7,11,13,50,106,"Southland",9
2013,"Male",2,0,1,0,0,2,0,0,0,2,2,2,5,6,5,6,27,60,"Southland",9
2013,"Female",0,0,0,0,0,0,2,0,0,2,0,2,5,3,3,5,33,55,"Southland",9
2013,"Total",2,0,1,0,0,2,2,0,0,4,2,4,10,9,8,11,60,115,"Southland",9
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",9
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",9
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",9
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",9
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",9
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",9
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",9
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",9
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",9
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",9
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",9
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",9
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",9
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",9
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",9
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",9
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",9
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",9
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",9
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",9
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",9
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",9
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",9
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Area Outside",9
2006,"Male",1,0,0,0,0,0,1,0,3,2,2,4,1,2,3,11,19,49,"Northland",10
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,5,20,36,"Northland",10
2006,"Total",1,0,0,0,0,0,1,0,3,2,2,7,1,7,6,16,39,85,"Northland",10
2007,"Male",0,0,0,0,0,0,1,1,0,1,4,5,2,3,7,9,17,50,"Northland",10
2007,"Female",1,0,0,0,0,0,0,0,0,1,1,3,3,2,1,7,20,39,"Northland",10
2007,"Total",1,0,0,0,0,0,1,1,0,2,5,8,5,5,8,16,37,89,"Northland",10
2008,"Male",0,0,0,0,1,0,0,0,0,1,3,8,3,5,11,13,32,77,"Northland",10
2008,"Female",0,0,0,0,0,0,0,0,0,0,2,2,1,4,2,4,52,67,"Northland",10
2008,"Total",0,0,0,0,1,0,0,0,0,1,5,10,4,9,13,17,84,144,"Northland",10
2009,"Male",0,0,0,0,1,0,1,1,0,0,1,1,1,6,9,11,25,57,"Northland",10
2009,"Female",0,0,0,0,0,0,0,2,0,1,1,1,3,4,6,7,20,45,"Northland",10
2009,"Total",0,0,0,0,1,0,1,3,0,1,2,2,4,10,15,18,45,102,"Northland",10
2010,"Male",0,0,0,0,0,0,0,0,0,2,2,2,1,4,6,6,24,47,"Northland",10
2010,"Female",0,0,0,0,0,0,0,0,0,2,2,4,1,2,1,5,30,47,"Northland",10
2010,"Total",0,0,0,0,0,0,0,0,0,4,4,6,2,6,7,11,54,94,"Northland",10
2011,"Male",1,0,0,0,0,1,0,0,0,0,3,4,3,3,12,16,28,71,"Northland",10
2011,"Female",0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,5,33,45,"Northland",10
2011,"Total",1,0,0,0,0,1,0,0,0,1,3,4,3,6,15,21,61,116,"Northland",10
2012,"Male",1,0,0,0,0,1,0,0,0,2,1,5,2,2,8,12,34,68,"Northland",10
2012,"Female",2,0,0,0,0,0,1,1,0,2,0,1,2,5,5,6,37,62,"Northland",10
2012,"Total",3,0,0,0,0,1,1,1,0,4,1,6,4,7,13,18,71,130,"Northland",10
2013,"Male",1,0,0,0,1,1,0,0,2,2,1,7,5,6,10,11,23,70,"Northland",10
2013,"Female",0,0,0,0,0,0,0,0,0,2,0,0,2,2,3,11,32,52,"Northland",10
2013,"Total",1,0,0,0,1,1,0,0,2,4,1,7,7,8,13,22,55,122,"Northland",10
2006,"Male",35,0,0,6,6,6,6,8,9,8,29,22,23,27,41,40,61,327,"Auckland",10
2006,"Female",16,0,0,0,0,1,2,5,4,14,10,19,21,25,21,33,107,278,"Auckland",10
2006,"Total",51,0,0,6,6,7,8,13,13,22,39,41,44,52,62,73,168,605,"Auckland",10
2007,"Male",27,1,1,2,6,3,1,8,6,9,13,25,28,32,26,37,56,281,"Auckland",10
2007,"Female",15,0,0,1,3,0,3,4,9,5,12,16,25,19,29,28,105,274,"Auckland",10
2007,"Total",42,1,1,3,9,3,4,12,15,14,25,41,53,51,55,65,161,555,"Auckland",10
2008,"Male",21,1,0,3,8,2,7,5,6,14,18,16,25,36,31,42,60,295,"Auckland",10
2008,"Female",16,1,0,1,2,2,1,11,8,6,11,13,15,21,30,33,108,279,"Auckland",10
2008,"Total",37,2,0,4,10,4,8,16,14,20,29,29,40,57,61,75,168,574,"Auckland",10
2009,"Male",37,3,0,5,5,4,10,9,15,15,16,21,29,41,45,46,87,388,"Auckland",10
2009,"Female",31,0,2,0,3,3,5,12,6,16,9,17,19,24,36,35,106,324,"Auckland",10
2009,"Total",68,3,2,5,8,7,15,21,21,31,25,38,48,65,81,81,193,712,"Auckland",10
2010,"Male",26,0,0,9,5,5,7,7,12,16,19,24,37,42,45,38,96,388,"Auckland",10
2010,"Female",19,0,0,1,1,2,3,3,8,10,8,14,27,23,30,25,89,263,"Auckland",10
2010,"Total",45,0,0,10,6,7,10,10,20,26,27,38,64,65,75,63,185,651,"Auckland",10
2011,"Male",26,0,0,5,6,4,4,6,7,15,26,22,31,36,39,39,103,369,"Auckland",10
2011,"Female",22,1,2,4,5,5,3,6,10,15,9,18,19,24,44,32,114,333,"Auckland",10
2011,"Total",48,1,2,9,11,9,7,12,17,30,35,40,50,60,83,71,217,702,"Auckland",10
2012,"Male",33,1,2,4,12,5,8,7,9,19,21,26,43,50,43,36,76,395,"Auckland",10
2012,"Female",23,0,1,4,6,3,4,5,10,11,11,18,17,29,35,40,129,346,"Auckland",10
2012,"Total",56,1,3,8,18,8,12,12,19,30,32,44,60,79,78,76,205,741,"Auckland",10
2013,"Male",16,0,0,6,7,3,3,7,12,13,12,23,32,39,41,44,85,343,"Auckland",10
2013,"Female",16,0,2,0,6,3,1,4,4,13,18,9,19,33,28,29,119,304,"Auckland",10
2013,"Total",32,0,2,6,13,6,4,11,16,26,30,32,51,72,69,73,204,647,"Auckland",10
2006,"Male",3,0,0,0,1,5,0,1,3,2,3,4,12,13,23,23,37,130,"Waikato",10
2006,"Female",0,0,0,1,0,0,0,0,0,4,2,4,6,6,12,10,75,120,"Waikato",10
2006,"Total",3,0,0,1,1,5,0,1,3,6,5,8,18,19,35,33,112,250,"Waikato",10
2007,"Male",4,1,0,0,1,1,1,2,1,7,3,4,5,9,7,18,51,115,"Waikato",10
2007,"Female",2,0,0,0,0,0,0,0,1,1,2,5,2,8,8,15,63,107,"Waikato",10
2007,"Total",6,1,0,0,1,1,1,2,2,8,5,9,7,17,15,33,114,222,"Waikato",10
2008,"Male",1,0,1,0,1,2,0,3,2,3,2,4,10,10,16,24,53,132,"Waikato",10
2008,"Female",4,0,0,0,0,1,0,0,2,1,1,4,4,5,6,13,75,116,"Waikato",10
2008,"Total",5,0,1,0,1,3,0,3,4,4,3,8,14,15,22,37,128,248,"Waikato",10
2009,"Male",1,0,0,0,1,0,2,1,1,4,6,8,8,15,20,18,68,153,"Waikato",10
2009,"Female",1,0,0,0,0,0,0,0,2,1,5,5,6,6,5,10,67,108,"Waikato",10
2009,"Total",2,0,0,0,1,0,2,1,3,5,11,13,14,21,25,28,135,261,"Waikato",10
2010,"Male",2,0,0,0,1,0,1,0,2,4,0,3,6,12,22,13,64,130,"Waikato",10
2010,"Female",1,0,0,1,0,0,0,1,2,2,1,4,3,7,12,7,66,107,"Waikato",10
2010,"Total",3,0,0,1,1,0,1,1,4,6,1,7,9,19,34,20,130,237,"Waikato",10
2011,"Male",8,0,0,1,0,0,0,2,2,3,4,6,8,11,20,18,49,132,"Waikato",10
2011,"Female",0,0,1,0,0,0,1,0,1,1,4,2,8,7,10,17,82,134,"Waikato",10
2011,"Total",8,0,1,1,0,0,1,2,3,4,8,8,16,18,30,35,131,266,"Waikato",10
2012,"Male",3,0,1,1,0,1,2,2,1,4,3,7,10,14,11,23,58,141,"Waikato",10
2012,"Female",1,0,0,1,1,0,0,0,0,6,1,3,5,10,10,17,88,143,"Waikato",10
2012,"Total",4,0,1,2,1,1,2,2,1,10,4,10,15,24,21,40,146,284,"Waikato",10
2013,"Male",0,0,0,0,0,1,0,1,4,5,5,5,8,10,15,26,72,152,"Waikato",10
2013,"Female",1,0,0,0,0,0,0,0,2,3,3,2,12,9,10,19,64,125,"Waikato",10
2013,"Total",1,0,0,0,0,1,0,1,6,8,8,7,20,19,25,45,136,277,"Waikato",10
