"Year","Factor","0.4","5.9","10.14","15.19","20.24","25.29","30.34","35.39","40.44","45.49","50.54","55.59","60.64","65.69","70.74","75.79","80 and over","Total","reg","dep"
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"Napier",3
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Napier",3
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"Napier",3
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Napier",3
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,"Napier",3
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,"Napier",3
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Central Hawke's Bay",3
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Central Hawke's Bay",3
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Central Hawke's Bay",3
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Central Hawke's Bay",3
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Central Hawke's Bay",3
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Central Hawke's Bay",3
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Central Hawke's Bay",3
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Central Hawke's Bay",3
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Central Hawke's Bay",3
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Central Hawke's Bay",3
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Central Hawke's Bay",3
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,"Central Hawke's Bay",3
2010,"Male",2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,5,"Central Hawke's Bay",3
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Central Hawke's Bay",3
2010,"Total",2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,6,"Central Hawke's Bay",3
2011,"Male",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,"Central Hawke's Bay",3
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Central Hawke's Bay",3
2011,"Total",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,"Central Hawke's Bay",3
2012,"Male",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,"Central Hawke's Bay",3
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Central Hawke's Bay",3
2012,"Total",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3,"Central Hawke's Bay",3
2013,"Male",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,"Central Hawke's Bay",3
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Central Hawke's Bay",3
2013,"Total",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,"Central Hawke's Bay",3
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Plymouth",3
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Plymouth",3
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Plymouth",3
2007,"Male",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,"New Plymouth",3
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Plymouth",3
2007,"Total",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,"New Plymouth",3
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,"New Plymouth",3
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Plymouth",3
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,"New Plymouth",3
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Plymouth",3
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Plymouth",3
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Plymouth",3
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Plymouth",3
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Plymouth",3
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Plymouth",3
2011,"Male",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"New Plymouth",3
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Plymouth",3
2011,"Total",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"New Plymouth",3
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"New Plymouth",3
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Plymouth",3
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"New Plymouth",3
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"New Plymouth",3
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Plymouth",3
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"New Plymouth",3
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",3
2006,"Female",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Stratford",3
2006,"Total",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Stratford",3
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Stratford",3
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",3
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Stratford",3
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",3
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",3
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",3
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",3
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",3
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",3
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",3
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",3
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",3
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",3
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Stratford",3
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Stratford",3
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",3
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",3
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",3
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",3
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",3
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratford",3
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",3
2006,"Female",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"South Taranaki",3
2006,"Total",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"South Taranaki",3
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",3
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",3
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",3
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",3
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",3
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",3
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",3
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",3
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",3
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",3
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",3
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",3
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",3
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",3
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",3
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",3
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",3
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",3
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",3
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",3
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"South Taranaki",3
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",3
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",3
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",3
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",3
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",3
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",3
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",3
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",3
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",3
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",3
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",3
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",3
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",3
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",3
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",3
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",3
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",3
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",3
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",3
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",3
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",3
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",3
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",3
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruapehu",3
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,"Wanganui",3
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Wanganui",3
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,4,"Wanganui",3
2007,"Male",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,"Wanganui",3
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,"Wanganui",3
2007,"Total",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,5,"Wanganui",3
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Wanganui",3
2008,"Female",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Wanganui",3
2008,"Total",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,"Wanganui",3
2009,"Male",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Wanganui",3
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wanganui",3
2009,"Total",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Wanganui",3
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wanganui",3
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wanganui",3
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wanganui",3
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Wanganui",3
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Wanganui",3
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,"Wanganui",3
2012,"Male",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Wanganui",3
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wanganui",3
2012,"Total",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Wanganui",3
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Wanganui",3
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wanganui",3
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Wanganui",3
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",3
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",3
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",3
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",3
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",3
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",3
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",3
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",3
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",3
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",3
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",3
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",3
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",3
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",3
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",3
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",3
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",3
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",3
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",3
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",3
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",3
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",3
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",3
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rangitikei",3
2006,"Male",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Manawatu",3
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Manawatu",3
2006,"Total",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Manawatu",3
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Manawatu",3
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Manawatu",3
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Manawatu",3
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Manawatu",3
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Manawatu",3
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Manawatu",3
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Manawatu",3
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Manawatu",3
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Manawatu",3
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Manawatu",3
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Manawatu",3
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Manawatu",3
2011,"Male",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Manawatu",3
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Manawatu",3
2011,"Total",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Manawatu",3
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Manawatu",3
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Manawatu",3
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Manawatu",3
2013,"Male",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Manawatu",3
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Manawatu",3
2013,"Total",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Manawatu",3
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palmerston North",3
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Palmerston North",3
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Palmerston North",3
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palmerston North",3
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palmerston North",3
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palmerston North",3
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Palmerston North",3
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palmerston North",3
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Palmerston North",3
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palmerston North",3
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palmerston North",3
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palmerston North",3
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palmerston North",3
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palmerston North",3
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palmerston North",3
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palmerston North",3
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palmerston North",3
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palmerston North",3
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palmerston North",3
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palmerston North",3
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palmerston North",3
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palmerston North",3
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palmerston North",3
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palmerston North",3
2006,"Male",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Tararua",3
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,"Tararua",3
2006,"Total",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,"Tararua",3
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Tararua",3
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",3
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Tararua",3
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Tararua",3
2008,"Female",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Tararua",3
2008,"Total",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,"Tararua",3
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Tararua",3
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Tararua",3
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,"Tararua",3
2010,"Male",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,"Tararua",3
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tararua",3
2010,"Total",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,"Tararua",3
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,"Tararua",3
2011,"Female",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,"Tararua",3
2011,"Total",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,5,"Tararua",3
2012,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Tararua",3
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Tararua",3
2012,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"Tararua",3
2013,"Male",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,"Tararua",3
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Tararua",3
2013,"Total",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,4,"Tararua",3
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",3
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",3
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",3
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",3
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",3
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",3
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",3
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",3
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",3
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",3
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",3
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",3
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",3
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",3
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",3
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",3
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horowhenua",3
