"Year","Factor","0.4","5.9","10.14","15.19","20.24","25.29","30.34","35.39","40.44","45.49","50.54","55.59","60.64","65.69","70.74","75.79","80 and over","Total","reg","dep"
2010,"Total",15,0,1,6,1,4,3,5,1,11,14,22,25,22,28,17,71,246,"Auckland",10
2011,"Male",10,0,0,2,3,3,1,4,1,8,10,10,13,9,14,9,29,126,"Auckland",10
2011,"Female",7,1,1,2,1,0,2,1,2,5,4,7,9,8,16,7,43,116,"Auckland",10
2011,"Total",17,1,1,4,4,3,3,5,3,13,14,17,22,17,30,16,72,242,"Auckland",10
2012,"Male",23,0,0,2,7,1,4,3,6,4,9,7,13,22,19,12,28,160,"Auckland",10
2012,"Female",8,0,0,1,5,0,3,1,1,1,8,8,8,15,16,20,43,138,"Auckland",10
2012,"Total",31,0,0,3,12,1,7,4,7,5,17,15,21,37,35,32,71,298,"Auckland",10
2013,"Male",4,0,0,4,3,2,0,1,6,5,3,11,8,11,13,10,27,108,"Auckland",10
2013,"Female",3,0,0,0,1,1,0,4,4,1,9,4,7,11,8,12,36,101,"Auckland",10
2013,"Total",7,0,0,4,4,3,0,5,10,6,12,15,15,22,21,22,63,209,"Auckland",10
2006,"Male",45,1,0,8,3,6,11,9,12,10,23,29,25,31,35,27,39,314,"Counties Manukau",10
2006,"Female",20,1,0,2,1,2,2,5,6,12,13,16,22,20,26,27,82,257,"Counties Manukau",10
2006,"Total",65,2,0,10,4,8,13,14,18,22,36,45,47,51,61,54,121,571,"Counties Manukau",10
2007,"Male",33,1,1,1,5,3,4,9,9,11,14,15,33,24,24,29,46,262,"Counties Manukau",10
2007,"Female",29,0,2,0,3,1,5,5,5,6,12,18,30,20,31,27,74,268,"Counties Manukau",10
2007,"Total",62,1,3,1,8,4,9,14,14,17,26,33,63,44,55,56,120,530,"Counties Manukau",10
2008,"Male",21,1,0,3,7,0,6,6,2,16,16,10,28,26,33,34,45,254,"Counties Manukau",10
2008,"Female",18,1,0,0,2,1,2,12,10,5,16,19,16,24,30,29,74,259,"Counties Manukau",10
2008,"Total",39,2,0,3,9,1,8,18,12,21,32,29,44,50,63,63,119,513,"Counties Manukau",10
2009,"Male",40,3,0,8,8,4,4,9,14,15,23,18,31,30,34,36,53,330,"Counties Manukau",10
2009,"Female",29,0,2,0,3,4,7,13,8,13,11,17,22,31,38,25,67,290,"Counties Manukau",10
2009,"Total",69,3,2,8,11,8,11,22,22,28,34,35,53,61,72,61,120,620,"Counties Manukau",10
2010,"Male",30,0,1,6,4,2,5,7,15,18,23,23,34,39,39,32,63,341,"Counties Manukau",10
2010,"Female",24,0,1,1,3,2,4,7,10,13,13,8,30,22,28,21,64,251,"Counties Manukau",10
2010,"Total",54,0,2,7,7,4,9,14,25,31,36,31,64,61,67,53,127,592,"Counties Manukau",10
2011,"Male",26,0,0,5,5,2,5,6,8,13,24,25,31,36,29,39,72,326,"Counties Manukau",10
2011,"Female",28,0,1,4,4,7,3,7,9,18,10,18,14,28,36,30,80,297,"Counties Manukau",10
2011,"Total",54,0,1,9,9,9,8,13,17,31,34,43,45,64,65,69,152,623,"Counties Manukau",10
2012,"Male",21,1,1,2,8,3,5,5,7,23,20,30,40,33,37,31,54,321,"Counties Manukau",10
2012,"Female",26,0,1,5,3,3,4,4,11,11,11,20,20,32,31,30,97,309,"Counties Manukau",10
2012,"Total",47,1,2,7,11,6,9,9,18,34,31,50,60,65,68,61,151,630,"Counties Manukau",10
2013,"Male",24,1,0,6,5,3,4,7,10,14,17,19,33,38,40,41,61,323,"Counties Manukau",10
2013,"Female",21,0,2,1,6,3,1,5,0,15,19,13,27,32,36,27,93,301,"Counties Manukau",10
2013,"Total",45,1,2,7,11,6,5,12,10,29,36,32,60,70,76,68,154,624,"Counties Manukau",10
2006,"Male",12,0,0,1,1,6,1,2,4,5,8,11,21,26,38,31,52,219,"Waikato",10
2006,"Female",5,0,0,1,2,1,0,1,3,5,8,7,15,18,26,19,88,199,"Waikato",10
2006,"Total",17,0,0,2,3,7,1,3,7,10,16,18,36,44,64,50,140,418,"Waikato",10
2007,"Male",11,2,2,1,2,2,2,5,3,13,8,8,11,18,20,24,69,201,"Waikato",10
2007,"Female",4,0,1,0,0,0,2,3,2,1,7,10,8,13,19,20,81,171,"Waikato",10
2007,"Total",15,2,3,1,2,2,4,8,5,14,15,18,19,31,39,44,150,372,"Waikato",10
2008,"Male",6,0,2,0,3,2,2,4,7,7,9,13,15,15,23,27,67,202,"Waikato",10
2008,"Female",6,0,0,0,2,0,0,0,4,4,5,7,13,15,15,23,94,188,"Waikato",10
2008,"Total",12,0,2,0,5,2,2,4,11,11,14,20,28,30,38,50,161,390,"Waikato",10
2009,"Male",9,0,0,1,1,2,3,1,7,9,10,13,18,22,34,29,81,240,"Waikato",10
2009,"Female",6,1,1,1,0,0,0,0,4,6,10,10,12,15,17,14,80,177,"Waikato",10
2009,"Total",15,1,1,2,1,2,3,1,11,15,20,23,30,37,51,43,161,417,"Waikato",10
2010,"Male",12,0,0,1,2,1,1,3,5,8,2,8,15,19,29,20,77,203,"Waikato",10
2010,"Female",4,0,0,1,0,1,3,1,3,4,2,10,9,17,23,16,81,175,"Waikato",10
2010,"Total",16,0,0,2,2,2,4,4,8,12,4,18,24,36,52,36,158,378,"Waikato",10
2011,"Male",18,0,2,5,0,1,1,2,4,7,10,14,16,22,32,28,64,226,"Waikato",10
2011,"Female",5,0,1,3,0,0,1,0,3,8,9,7,15,14,17,25,101,209,"Waikato",10
2011,"Total",23,0,3,8,0,1,2,2,7,15,19,21,31,36,49,53,165,435,"Waikato",10
2012,"Male",8,0,3,2,1,3,2,3,3,11,11,14,17,18,19,31,72,218,"Waikato",10
2012,"Female",10,0,0,3,2,1,1,0,1,11,4,7,14,15,13,22,104,208,"Waikato",10
2012,"Total",18,0,3,5,3,4,3,3,4,22,15,21,31,33,32,53,176,426,"Waikato",10
2013,"Male",4,0,0,0,1,1,1,3,4,7,11,9,12,16,27,36,83,215,"Waikato",10
2013,"Female",3,0,0,0,0,0,1,3,3,4,6,7,18,11,18,28,82,184,"Waikato",10
2013,"Total",7,0,0,0,1,1,2,6,7,11,17,16,30,27,45,64,165,399,"Waikato",10
2006,"Male",2,0,1,3,0,1,0,2,2,6,7,5,12,6,13,14,17,91,"Lakes",10
2006,"Female",2,0,0,1,0,0,4,3,2,5,3,4,2,8,3,7,25,69,"Lakes",10
2006,"Total",4,0,1,4,0,1,4,5,4,11,10,9,14,14,16,21,42,160,"Lakes",10
2007,"Male",5,0,1,0,0,0,1,6,4,4,5,2,4,8,3,15,15,73,"Lakes",10
2007,"Female",5,0,0,0,0,0,0,1,3,0,0,4,6,6,4,9,25,63,"Lakes",10
2007,"Total",10,0,1,0,0,0,1,7,7,4,5,6,10,14,7,24,40,136,"Lakes",10
2008,"Male",8,0,0,0,3,0,3,1,1,1,2,4,9,7,11,18,23,91,"Lakes",10
2008,"Female",4,0,0,0,1,1,1,2,4,0,4,7,12,7,11,9,22,85,"Lakes",10
2008,"Total",12,0,0,0,4,1,4,3,5,1,6,11,21,14,22,27,45,176,"Lakes",10
2009,"Male",1,0,0,1,1,1,2,1,3,5,8,5,6,9,9,11,16,79,"Lakes",10
2009,"Female",1,1,0,0,1,0,0,2,1,4,1,6,5,4,9,5,30,70,"Lakes",10
2009,"Total",2,1,0,1,2,1,2,3,4,9,9,11,11,13,18,16,46,149,"Lakes",10
2010,"Male",10,0,0,1,1,0,1,1,2,6,3,7,10,6,9,5,22,84,"Lakes",10
2010,"Female",2,0,0,1,0,0,1,0,1,1,2,3,5,2,7,5,22,52,"Lakes",10
2010,"Total",12,0,0,2,1,0,2,1,3,7,5,10,15,8,16,10,44,136,"Lakes",10
2011,"Male",4,0,0,1,0,0,2,1,0,1,2,7,10,7,13,6,22,76,"Lakes",10
2011,"Female",1,0,0,0,1,0,1,0,1,2,4,6,8,12,6,7,41,90,"Lakes",10
2011,"Total",5,0,0,1,1,0,3,1,1,3,6,13,18,19,19,13,63,166,"Lakes",10
2012,"Male",2,0,0,0,3,2,0,0,2,3,6,8,9,9,10,7,21,82,"Lakes",10
2012,"Female",0,0,0,0,1,0,2,3,1,1,5,2,7,7,6,4,41,80,"Lakes",10
2012,"Total",2,0,0,0,4,2,2,3,3,4,11,10,16,16,16,11,62,162,"Lakes",10
2013,"Male",3,0,0,1,0,0,2,1,1,2,3,4,7,10,13,12,14,73,"Lakes",10
2013,"Female",0,0,1,1,0,0,1,1,0,6,7,1,5,7,8,8,23,69,"Lakes",10
2013,"Total",3,0,1,2,0,0,3,2,1,8,10,5,12,17,21,20,37,142,"Lakes",10
2006,"Male",7,0,0,0,2,2,3,1,2,7,6,8,14,12,23,16,50,153,"Bay of Plenty",10
2006,"Female",4,0,0,0,0,1,2,0,1,4,2,8,7,9,9,14,55,116,"Bay of Plenty",10
2006,"Total",11,0,0,0,2,3,5,1,3,11,8,16,21,21,32,30,105,269,"Bay of Plenty",10
2007,"Male",6,0,0,3,1,2,2,4,3,6,5,14,10,13,19,17,38,143,"Bay of Plenty",10
2007,"Female",7,0,1,2,0,2,2,2,2,1,4,7,5,10,8,16,59,128,"Bay of Plenty",10
2007,"Total",13,0,1,5,1,4,4,6,5,7,9,21,15,23,27,33,97,271,"Bay of Plenty",10
2008,"Male",3,0,1,2,4,0,0,1,0,6,5,9,8,6,17,20,34,116,"Bay of Plenty",10
2008,"Female",5,1,0,3,0,1,0,2,1,3,1,4,5,11,16,11,62,126,"Bay of Plenty",10
2008,"Total",8,1,1,5,4,1,0,3,1,9,6,13,13,17,33,31,96,242,"Bay of Plenty",10
2009,"Male",6,0,1,4,7,1,2,0,6,1,6,7,10,12,15,9,50,137,"Bay of Plenty",10
2009,"Female",4,0,0,0,1,0,1,1,4,3,7,7,10,15,10,14,68,145,"Bay of Plenty",10
2009,"Total",10,0,1,4,8,1,3,1,10,4,13,14,20,27,25,23,118,282,"Bay of Plenty",10
2010,"Male",3,0,0,7,2,0,0,1,3,4,13,5,12,9,14,21,38,132,"Bay of Plenty",10
2010,"Female",10,0,2,0,1,0,1,2,0,4,6,6,6,5,10,12,62,127,"Bay of Plenty",10
2010,"Total",13,0,2,7,3,0,1,3,3,8,19,11,18,14,24,33,100,259,"Bay of Plenty",10
2011,"Male",3,0,0,2,1,2,3,1,4,2,11,6,9,15,20,31,41,151,"Bay of Plenty",10
2011,"Female",5,0,0,0,2,0,1,2,1,2,6,9,14,7,13,11,61,134,"Bay of Plenty",10
2011,"Total",8,0,0,2,3,2,4,3,5,4,17,15,23,22,33,42,102,285,"Bay of Plenty",10
2012,"Male",5,1,0,1,1,1,2,4,4,7,7,12,11,9,15,16,54,150,"Bay of Plenty",10
2012,"Female",6,0,0,0,0,0,2,1,3,4,4,5,14,11,11,22,58,141,"Bay of Plenty",10
2012,"Total",11,1,0,1,1,1,4,5,7,11,11,17,25,20,26,38,112,291,"Bay of Plenty",10
2013,"Male",2,0,1,1,4,1,1,1,4,2,6,6,13,17,25,18,41,143,"Bay of Plenty",10
2013,"Female",1,0,1,1,1,0,0,3,1,2,4,5,6,15,12,10,54,116,"Bay of Plenty",10
2013,"Total",3,0,2,2,5,1,1,4,5,4,10,11,19,32,37,28,95,259,"Bay of Plenty",10
2006,"Male",4,0,0,0,0,0,0,3,1,2,5,6,11,11,11,12,13,79,"Tairawhiti",10
2006,"Female",2,0,0,2,0,0,0,2,2,2,2,4,4,11,8,7,20,66,"Tairawhiti",10
2006,"Total",6,0,0,2,0,0,0,5,3,4,7,10,15,22,19,19,33,145,"Tairawhiti",10
2007,"Male",4,0,1,2,1,1,0,1,3,3,5,8,8,7,8,8,13,73,"Tairawhiti",10
2007,"Female",1,0,0,1,0,1,1,3,2,1,3,3,2,4,7,4,12,45,"Tairawhiti",10
2007,"Total",5,0,1,3,1,2,1,4,5,4,8,11,10,11,15,12,25,118,"Tairawhiti",10
2008,"Male",4,0,0,0,1,1,1,3,2,2,4,5,7,9,4,9,16,68,"Tairawhiti",10
2008,"Female",2,0,1,1,1,1,0,0,1,1,2,6,5,3,7,9,23,63,"Tairawhiti",10
2008,"Total",6,0,1,1,2,2,1,3,3,3,6,11,12,12,11,18,39,131,"Tairawhiti",10
2009,"Male",4,0,1,1,0,1,0,1,1,3,4,10,9,6,12,6,17,76,"Tairawhiti",10
2009,"Female",0,0,0,0,0,2,1,0,2,1,5,5,7,2,6,6,18,55,"Tairawhiti",10
2009,"Total",4,0,1,1,0,3,1,1,3,4,9,15,16,8,18,12,35,131,"Tairawhiti",10
2010,"Male",4,0,1,3,0,0,1,2,0,1,5,8,10,9,4,10,16,74,"Tairawhiti",10
2010,"Female",2,0,0,2,0,0,1,0,0,2,4,5,5,5,8,8,15,57,"Tairawhiti",10
2010,"Total",6,0,1,5,0,0,2,2,0,3,9,13,15,14,12,18,31,131,"Tairawhiti",10
2011,"Male",7,0,0,0,2,1,0,0,1,2,3,3,4,4,9,6,8,50,"Tairawhiti",10
2011,"Female",3,0,0,0,1,0,3,0,2,1,3,1,3,7,4,6,10,44,"Tairawhiti",10
2011,"Total",10,0,0,0,3,1,3,0,3,3,6,4,7,11,13,12,18,94,"Tairawhiti",10
2012,"Male",0,0,1,0,0,0,0,0,0,3,2,4,9,6,7,11,14,57,"Tairawhiti",10
2012,"Female",3,0,0,2,1,1,0,0,1,3,4,3,4,4,5,11,28,70,"Tairawhiti",10
2012,"Total",3,0,1,2,1,1,0,0,1,6,6,7,13,10,12,22,42,127,"Tairawhiti",10
2013,"Male",0,1,0,1,0,0,0,0,3,1,4,6,7,10,6,12,11,62,"Tairawhiti",10
2013,"Female",0,0,0,0,0,0,2,0,3,2,2,3,2,8,8,6,18,54,"Tairawhiti",10
2013,"Total",0,1,0,1,0,0,2,0,6,3,6,9,9,18,14,18,29,116,"Tairawhiti",10
2006,"Male",1,0,0,0,0,0,0,0,2,0,1,2,0,8,4,6,17,41,"Taranaki",10
2006,"Female",1,0,0,0,0,1,0,0,0,2,1,2,1,5,1,9,7,30,"Taranaki",10
2006,"Total",2,0,0,0,0,1,0,0,2,2,2,4,1,13,5,15,24,71,"Taranaki",10
2007,"Male",2,0,0,1,0,0,0,0,2,1,2,2,3,6,4,2,17,42,"Taranaki",10
2007,"Female",2,0,0,0,0,0,0,0,0,0,4,4,4,2,8,7,10,41,"Taranaki",10
2007,"Total",4,0,0,1,0,0,0,0,2,1,6,6,7,8,12,9,27,83,"Taranaki",10
2008,"Male",0,0,0,0,0,0,0,2,2,0,3,0,5,5,6,6,18,47,"Taranaki",10
2008,"Female",2,0,0,0,0,0,0,0,1,0,1,3,5,1,3,2,10,28,"Taranaki",10
2008,"Total",2,0,0,0,0,0,0,2,3,0,4,3,10,6,9,8,28,75,"Taranaki",10
2009,"Male",0,0,0,1,1,0,1,0,1,2,5,1,2,4,4,6,18,46,"Taranaki",10
2009,"Female",4,0,0,0,0,0,0,0,0,0,1,2,3,3,7,6,11,37,"Taranaki",10
2009,"Total",4,0,0,1,1,0,1,0,1,2,6,3,5,7,11,12,29,83,"Taranaki",10
2010,"Male",0,0,0,1,0,0,0,0,0,1,1,4,3,6,1,6,15,38,"Taranaki",10
2010,"Female",1,0,0,0,0,0,0,0,1,0,1,2,2,3,2,5,14,31,"Taranaki",10
2010,"Total",1,0,0,1,0,0,0,0,1,1,2,6,5,9,3,11,29,69,"Taranaki",10
2011,"Male",1,0,0,0,0,0,0,1,0,0,0,0,1,7,3,10,15,38,"Taranaki",10
2011,"Female",1,0,0,0,0,0,0,0,0,0,0,2,3,4,3,2,12,27,"Taranaki",10
2011,"Total",2,0,0,0,0,0,0,1,0,0,0,2,4,11,6,12,27,65,"Taranaki",10
2012,"Male",0,0,0,0,0,2,0,0,1,3,0,1,5,5,2,10,17,46,"Taranaki",10
2012,"Female",0,0,0,0,0,0,0,0,0,0,4,2,0,0,4,2,18,30,"Taranaki",10
2012,"Total",0,0,0,0,0,2,0,0,1,3,4,3,5,5,6,12,35,76,"Taranaki",10
2013,"Male",0,0,0,0,0,0,1,0,0,2,0,5,4,4,2,9,11,38,"Taranaki",10
2013,"Female",1,0,0,0,0,0,0,0,0,0,3,0,3,4,4,3,14,32,"Taranaki",10
2013,"Total",1,0,0,0,0,0,1,0,0,2,3,5,7,8,6,12,25,70,"Taranaki",10
2006,"Male",5,1,0,4,1,1,2,1,1,5,5,10,12,11,13,12,14,98,"Hawke's Bay",10
2006,"Female",5,0,0,0,1,0,3,2,4,2,3,5,8,2,5,13,17,70,"Hawke's Bay",10
2006,"Total",10,1,0,4,2,1,5,3,5,7,8,15,20,13,18,25,31,168,"Hawke's Bay",10
2007,"Male",12,1,0,1,1,1,1,2,7,4,4,7,8,18,13,8,11,99,"Hawke's Bay",10
2007,"Female",5,1,2,0,0,0,3,1,1,5,2,4,1,4,6,9,24,68,"Hawke's Bay",10
2007,"Total",17,2,2,1,1,1,4,3,8,9,6,11,9,22,19,17,35,167,"Hawke's Bay",10
2008,"Male",7,1,1,1,2,0,0,3,2,4,3,9,11,11,7,10,17,89,"Hawke's Bay",10
2008,"Female",3,0,0,0,0,0,0,1,3,6,7,7,11,10,8,8,21,85,"Hawke's Bay",10
2008,"Total",10,1,1,1,2,0,0,4,5,10,10,16,22,21,15,18,38,174,"Hawke's Bay",10
2009,"Male",6,0,1,2,1,0,2,3,0,5,7,7,16,8,13,15,17,103,"Hawke's Bay",10
2009,"Female",5,0,0,1,0,1,1,0,3,3,5,3,3,4,16,8,31,84,"Hawke's Bay",10
2009,"Total",11,0,1,3,1,1,3,3,3,8,12,10,19,12,29,23,48,187,"Hawke's Bay",10
2010,"Male",11,0,0,2,3,0,1,6,3,2,4,2,8,10,14,16,24,106,"Hawke's Bay",10
2010,"Female",1,1,1,1,0,0,2,0,1,1,3,7,9,8,9,10,16,70,"Hawke's Bay",10
2010,"Total",12,1,1,3,3,0,3,6,4,3,7,9,17,18,23,26,40,176,"Hawke's Bay",10
2011,"Male",9,0,0,1,3,0,1,0,3,6,2,8,16,5,13,6,21,94,"Hawke's Bay",10
2011,"Female",3,0,0,1,2,0,0,0,1,6,5,4,3,6,10,10,21,72,"Hawke's Bay",10
2011,"Total",12,0,0,2,5,0,1,0,4,12,7,12,19,11,23,16,42,166,"Hawke's Bay",10
2012,"Male",3,0,1,2,0,1,2,2,3,3,4,7,10,13,12,21,22,106,"Hawke's Bay",10
2012,"Female",0,0,0,0,1,0,1,1,1,4,2,3,7,5,9,10,22,66,"Hawke's Bay",10
2012,"Total",3,0,1,2,1,1,3,3,4,7,6,10,17,18,21,31,44,172,"Hawke's Bay",10
2013,"Male",4,0,0,2,2,1,3,1,2,5,3,12,10,10,11,13,18,97,"Hawke's Bay",10
2013,"Female",5,0,0,3,0,0,0,0,0,5,8,4,5,5,10,8,25,78,"Hawke's Bay",10
2013,"Total",9,0,0,5,2,1,3,1,2,10,11,16,15,15,21,21,43,175,"Hawke's Bay",10
2006,"Male",3,0,0,2,1,1,2,2,1,1,1,4,3,2,13,13,29,78,"Midcentral",10
2006,"Female",2,0,0,0,0,1,1,0,1,2,2,0,4,6,4,8,21,52,"Midcentral",10
2006,"Total",5,0,0,2,1,2,3,2,2,3,3,4,7,8,17,21,50,130,"Midcentral",10
2007,"Male",2,0,0,0,0,0,0,1,1,0,3,2,2,5,8,11,34,69,"Midcentral",10
2007,"Female",0,0,0,0,0,0,0,1,1,4,1,2,1,5,4,6,22,47,"Midcentral",10
2007,"Total",2,0,0,0,0,0,0,2,2,4,4,4,3,10,12,17,56,116,"Midcentral",10
2008,"Male",1,0,0,1,1,0,1,0,0,0,1,1,6,4,7,13,37,73,"Midcentral",10
2008,"Female",1,0,0,1,0,1,1,1,1,0,5,0,4,3,5,4,30,57,"Midcentral",10
2008,"Total",2,0,0,2,1,1,2,1,1,0,6,1,10,7,12,17,67,130,"Midcentral",10
2009,"Male",1,0,1,0,0,1,1,0,1,1,4,3,4,4,7,12,26,66,"Midcentral",10
2009,"Female",2,0,0,0,0,1,0,0,2,0,2,1,3,1,7,5,23,47,"Midcentral",10
2009,"Total",3,0,1,0,0,2,1,0,3,1,6,4,7,5,14,17,49,113,"Midcentral",10
2010,"Male",1,0,0,1,0,0,1,1,1,1,0,1,4,14,6,15,23,69,"Midcentral",10
2010,"Female",3,0,0,1,0,1,0,0,3,2,1,2,2,6,9,6,37,73,"Midcentral",10
2010,"Total",4,0,0,2,0,1,1,1,4,3,1,3,6,20,15,21,60,142,"Midcentral",10
2011,"Male",0,0,1,0,0,0,0,1,1,0,2,2,6,3,7,14,31,68,"Midcentral",10
2011,"Female",1,0,0,0,0,0,0,0,2,1,1,6,2,4,5,7,39,68,"Midcentral",10
2011,"Total",1,0,1,0,0,0,0,1,3,1,3,8,8,7,12,21,70,136,"Midcentral",10
2012,"Male",0,0,0,0,1,0,0,0,1,1,5,4,0,9,8,9,37,75,"Midcentral",10
2012,"Female",4,0,0,0,0,0,0,0,1,1,1,3,4,2,7,6,33,62,"Midcentral",10
2012,"Total",4,0,0,0,1,0,0,0,2,2,6,7,4,11,15,15,70,137,"Midcentral",10
2013,"Male",4,0,0,1,0,0,1,0,1,0,3,1,5,7,10,13,28,74,"Midcentral",10
2013,"Female",1,0,0,0,0,0,0,0,0,2,1,2,3,7,7,6,30,59,"Midcentral",10
2013,"Total",5,0,0,1,0,0,1,0,1,2,4,3,8,14,17,19,58,133,"Midcentral",10
2006,"Male",0,0,0,1,0,0,1,2,1,1,1,4,2,8,9,13,25,68,"Whanganui",10
2006,"Female",2,0,0,1,0,0,1,0,1,0,2,3,3,5,9,8,21,56,"Whanganui",10
2006,"Total",2,0,0,2,0,0,2,2,2,1,3,7,5,13,18,21,46,124,"Whanganui",10
2007,"Male",4,0,0,0,2,2,3,1,3,1,4,1,3,10,8,12,21,75,"Whanganui",10
2007,"Female",6,0,0,1,0,0,1,1,2,2,2,0,6,4,4,9,29,67,"Whanganui",10
2007,"Total",10,0,0,1,2,2,4,2,5,3,6,1,9,14,12,21,50,142,"Whanganui",10
2008,"Male",3,0,0,0,1,2,1,0,4,0,2,6,6,5,8,14,13,65,"Whanganui",10
2008,"Female",2,0,0,0,1,1,0,0,1,1,3,1,6,7,6,4,20,53,"Whanganui",10
2008,"Total",5,0,0,0,2,3,1,0,5,1,5,7,12,12,14,18,33,118,"Whanganui",10
2009,"Male",4,0,0,0,0,0,0,1,2,5,5,2,7,6,8,11,21,72,"Whanganui",10
2009,"Female",1,0,1,0,0,0,0,0,1,1,3,1,6,10,8,6,25,63,"Whanganui",10
2009,"Total",5,0,1,0,0,0,0,1,3,6,8,3,13,16,16,17,46,135,"Whanganui",10
2010,"Male",4,1,0,0,1,0,0,1,2,2,3,5,6,10,4,9,29,77,"Whanganui",10
2010,"Female",5,0,0,0,1,0,0,0,0,2,5,3,0,2,6,8,24,56,"Whanganui",10
2010,"Total",9,1,0,0,2,0,0,1,2,4,8,8,6,12,10,17,53,133,"Whanganui",10
2011,"Male",2,0,0,0,0,2,0,1,2,1,1,2,4,7,15,6,23,66,"Whanganui",10
2011,"Female",2,0,0,1,1,3,0,2,0,5,6,5,4,7,5,14,31,86,"Whanganui",10
2011,"Total",4,0,0,1,1,5,0,3,2,6,7,7,8,14,20,20,54,152,"Whanganui",10
2012,"Male",1,0,1,0,0,1,2,0,1,6,2,2,3,6,9,20,30,84,"Whanganui",10
2012,"Female",4,0,1,0,0,0,2,0,1,3,3,7,5,7,5,8,37,83,"Whanganui",10
2012,"Total",5,0,2,0,0,1,4,0,2,9,5,9,8,13,14,28,67,167,"Whanganui",10
2013,"Male",2,0,0,0,0,0,0,0,1,3,3,3,8,5,10,8,37,80,"Whanganui",10
2013,"Female",2,0,0,0,1,1,1,0,2,1,2,2,4,3,6,8,34,67,"Whanganui",10
2013,"Total",4,0,0,0,1,1,1,0,3,4,5,5,12,8,16,16,71,147,"Whanganui",10
2006,"Male",3,0,1,1,0,1,1,3,1,2,2,2,8,7,6,6,3,47,"Capital and Coast",10
2006,"Female",3,0,0,0,1,0,1,1,1,3,1,5,1,5,6,7,9,44,"Capital and Coast",10
2006,"Total",6,0,1,1,1,1,2,4,2,5,3,7,9,12,12,13,12,91,"Capital and Coast",10
2007,"Male",7,0,0,0,2,0,0,1,0,2,2,5,2,7,10,11,11,60,"Capital and Coast",10
2007,"Female",3,0,0,0,0,0,1,1,1,1,1,2,3,1,3,1,4,22,"Capital and Coast",10
2007,"Total",10,0,0,0,2,0,1,2,1,3,3,7,5,8,13,12,15,82,"Capital and Coast",10
2008,"Male",5,0,0,0,0,0,0,0,1,4,4,7,3,4,10,4,6,48,"Capital and Coast",10
2008,"Female",4,0,0,0,0,0,1,1,1,1,3,1,3,8,5,6,11,45,"Capital and Coast",10
2008,"Total",9,0,0,0,0,0,1,1,2,5,7,8,6,12,15,10,17,93,"Capital and Coast",10
2009,"Male",3,0,1,0,0,0,2,2,1,3,2,3,4,5,7,2,7,42,"Capital and Coast",10
2009,"Female",8,0,0,0,1,1,0,1,2,4,1,4,6,4,7,7,16,62,"Capital and Coast",10
2009,"Total",11,0,1,0,1,1,2,3,3,7,3,7,10,9,14,9,23,104,"Capital and Coast",10
2010,"Male",2,0,0,1,0,0,1,1,2,4,2,3,5,6,10,7,8,52,"Capital and Coast",10
2010,"Female",0,0,0,1,1,0,1,0,3,2,1,1,6,3,5,5,7,36,"Capital and Coast",10
2010,"Total",2,0,0,2,1,0,2,1,5,6,3,4,11,9,15,12,15,88,"Capital and Coast",10
2011,"Male",5,0,0,0,1,1,0,1,1,2,5,3,6,11,9,9,13,67,"Capital and Coast",10
2011,"Female",1,1,0,0,0,0,0,1,0,3,2,4,6,5,9,8,14,54,"Capital and Coast",10
2011,"Total",6,1,0,0,1,1,0,2,1,5,7,7,12,16,18,17,27,121,"Capital and Coast",10
2012,"Male",5,2,1,0,1,2,0,2,2,1,5,5,6,9,10,8,13,72,"Capital and Coast",10
2012,"Female",2,0,0,3,0,1,0,0,1,3,2,2,3,2,7,3,11,40,"Capital and Coast",10
2012,"Total",7,2,1,3,1,3,0,2,3,4,7,7,9,11,17,11,24,112,"Capital and Coast",10
2013,"Male",1,0,0,0,1,0,2,0,2,4,3,4,5,9,8,8,8,55,"Capital and Coast",10
2013,"Female",2,0,0,2,0,0,1,0,0,2,5,6,3,9,6,9,12,57,"Capital and Coast",10
2013,"Total",3,0,0,2,1,0,3,0,2,6,8,10,8,18,14,17,20,112,"Capital and Coast",10
2006,"Male",5,0,0,0,2,1,0,1,0,0,4,5,4,5,8,4,27,66,"Hutt",10
2006,"Female",5,0,0,0,0,0,0,0,1,1,3,6,2,1,4,5,36,64,"Hutt",10
2006,"Total",10,0,0,0,2,1,0,1,1,1,7,11,6,6,12,9,63,130,"Hutt",10
2007,"Male",3,0,0,0,0,1,0,1,1,1,4,4,8,4,4,7,25,63,"Hutt",10
2007,"Female",1,0,0,0,1,0,2,1,2,1,1,3,3,2,3,9,39,68,"Hutt",10
2007,"Total",4,0,0,0,1,1,2,2,3,2,5,7,11,6,7,16,64,131,"Hutt",10
2008,"Male",5,1,1,0,1,1,0,0,1,3,4,6,3,9,7,6,20,68,"Hutt",10
2008,"Female",6,0,0,0,0,0,1,1,1,3,5,6,4,5,4,6,41,83,"Hutt",10
2008,"Total",11,1,1,0,1,1,1,1,2,6,9,12,7,14,11,12,61,151,"Hutt",10
2009,"Male",1,0,0,0,0,1,0,2,3,3,2,1,8,6,5,7,24,63,"Hutt",10
2009,"Female",3,0,0,0,0,0,0,0,0,1,3,3,2,6,7,5,48,78,"Hutt",10
2009,"Total",4,0,0,0,0,1,0,2,3,4,5,4,10,12,12,12,72,141,"Hutt",10
2010,"Male",4,0,0,2,0,0,1,0,2,0,2,2,6,6,4,11,24,64,"Hutt",10
