"Year","Factor","0.4","5.9","10.14","15.19","20.24","25.29","30.34","35.39","40.44","45.49","50.54","55.59","60.64","65.69","70.74","75.79","80 and over","Total","reg","dep"
2007,"Male",7,0,0,0,2,1,3,3,1,3,4,6,6,10,10,12,9,77,"Northland",10
2007,"Female",5,0,1,0,0,1,0,1,1,1,3,7,10,4,5,3,13,55,"Northland",10
2007,"Total",12,0,1,0,2,2,3,4,2,4,7,13,16,14,15,15,22,132,"Northland",10
2008,"Male",10,0,0,1,0,1,0,1,4,6,7,8,8,15,8,9,8,86,"Northland",10
2008,"Female",6,0,1,1,0,0,0,1,2,4,1,9,12,7,6,8,9,67,"Northland",10
2008,"Total",16,0,1,2,0,1,0,2,6,10,8,17,20,22,14,17,17,153,"Northland",10
2009,"Male",5,0,0,1,0,3,1,1,8,1,6,3,8,9,12,8,8,74,"Northland",10
2009,"Female",8,1,2,0,0,0,0,6,4,4,5,7,6,6,9,6,18,82,"Northland",10
2009,"Total",13,1,2,1,0,3,1,7,12,5,11,10,14,15,21,14,26,156,"Northland",10
2010,"Male",10,1,0,1,0,0,3,1,2,1,7,3,5,4,7,15,9,69,"Northland",10
2010,"Female",6,0,0,3,0,1,0,0,4,4,5,3,8,9,13,10,21,87,"Northland",10
2010,"Total",16,1,0,4,0,1,3,1,6,5,12,6,13,13,20,25,30,156,"Northland",10
2011,"Male",5,0,0,1,1,0,3,2,2,4,6,9,13,9,10,5,7,77,"Northland",10
2011,"Female",3,0,0,1,1,0,1,1,3,5,2,4,5,5,9,7,12,59,"Northland",10
2011,"Total",8,0,0,2,2,0,4,3,5,9,8,13,18,14,19,12,19,136,"Northland",10
2012,"Male",8,0,1,1,0,0,1,1,3,3,5,6,4,9,13,4,11,70,"Northland",10
2012,"Female",4,0,0,0,2,1,0,0,4,2,3,3,6,9,4,5,8,51,"Northland",10
2012,"Total",12,0,1,1,2,1,1,1,7,5,8,9,10,18,17,9,19,121,"Northland",10
2013,"Male",2,0,0,1,1,2,2,3,3,4,6,4,4,5,15,7,10,69,"Northland",10
2013,"Female",4,0,0,1,0,1,1,0,0,1,2,6,10,8,4,13,12,63,"Northland",10
2013,"Total",6,0,0,2,1,3,3,3,3,5,8,10,14,13,19,20,22,132,"Northland",10
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Waitemata",10
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Waitemata",10
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Waitemata",10
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Waitemata",10
2007,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Waitemata",10
2007,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Waitemata",10
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Waitemata",10
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Waitemata",10
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Waitemata",10
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Waitemata",10
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Waitemata",10
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Waitemata",10
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Waitemata",10
2010,"Female",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,"Waitemata",10
2010,"Total",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,"Waitemata",10
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,"Waitemata",10
2011,"Female",0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,"Waitemata",10
2011,"Total",0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,5,"Waitemata",10
2012,"Male",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,"Waitemata",10
2012,"Female",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Waitemata",10
2012,"Total",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,4,"Waitemata",10
2013,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Waitemata",10
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,"Waitemata",10
2013,"Total",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,"Waitemata",10
2006,"Male",2,0,0,1,0,0,0,1,0,0,1,1,1,6,0,3,1,17,"Auckland",10
2006,"Female",2,0,0,0,1,0,0,0,0,2,2,0,3,1,2,1,2,16,"Auckland",10
2006,"Total",4,0,0,1,1,0,0,1,0,2,3,1,4,7,2,4,3,33,"Auckland",10
2007,"Male",2,0,0,0,0,0,3,1,3,5,4,1,2,2,0,2,1,26,"Auckland",10
2007,"Female",2,0,0,0,0,0,0,2,1,1,1,1,3,1,3,1,3,19,"Auckland",10
2007,"Total",4,0,0,0,0,0,3,3,4,6,5,2,5,3,3,3,4,45,"Auckland",10
2008,"Male",5,0,0,0,1,1,0,0,0,4,1,2,4,0,3,1,1,23,"Auckland",10
2008,"Female",1,0,0,0,2,2,0,0,0,0,2,1,2,5,2,1,3,21,"Auckland",10
2008,"Total",6,0,0,0,3,3,0,0,0,4,3,3,6,5,5,2,4,44,"Auckland",10
2009,"Male",2,0,0,0,0,3,1,1,0,0,1,8,2,3,4,1,2,28,"Auckland",10
2009,"Female",4,0,0,0,0,0,1,0,1,1,1,1,1,0,4,2,2,18,"Auckland",10
2009,"Total",6,0,0,0,0,3,2,1,1,1,2,9,3,3,8,3,4,46,"Auckland",10
2010,"Male",3,0,0,1,1,0,1,3,0,3,1,4,3,0,3,0,0,23,"Auckland",10
2010,"Female",3,0,1,2,0,0,0,0,0,1,2,3,3,6,4,2,5,32,"Auckland",10
2010,"Total",6,0,1,3,1,0,1,3,0,4,3,7,6,6,7,2,5,55,"Auckland",10
2011,"Male",1,0,0,0,0,0,0,1,0,3,0,2,3,2,1,0,1,14,"Auckland",10
2011,"Female",1,0,0,1,0,0,2,0,0,1,1,2,1,2,3,3,4,21,"Auckland",10
2011,"Total",2,0,0,1,0,0,2,1,0,4,1,4,4,4,4,3,5,35,"Auckland",10
2012,"Male",4,0,0,0,0,0,1,0,0,1,2,2,0,3,4,3,1,21,"Auckland",10
2012,"Female",1,0,0,0,2,0,1,0,0,1,3,3,2,8,5,4,0,30,"Auckland",10
2012,"Total",5,0,0,0,2,0,2,0,0,2,5,5,2,11,9,7,1,51,"Auckland",10
2013,"Male",1,0,0,1,0,0,0,0,1,1,2,3,3,3,1,1,1,18,"Auckland",10
2013,"Female",0,0,0,0,0,0,0,1,1,0,3,0,3,2,3,4,1,18,"Auckland",10
2013,"Total",1,0,0,1,0,0,0,1,2,1,5,3,6,5,4,5,2,36,"Auckland",10
2006,"Male",14,1,0,4,1,2,6,2,6,4,4,9,11,8,7,6,3,88,"Counties Manukau",10
2006,"Female",8,1,0,2,1,1,1,1,3,5,4,2,9,3,11,4,6,62,"Counties Manukau",10
2006,"Total",22,2,0,6,2,3,7,3,9,9,8,11,20,11,18,10,9,150,"Counties Manukau",10
2007,"Male",12,0,0,1,2,0,3,5,4,5,7,4,15,5,6,4,6,79,"Counties Manukau",10
2007,"Female",16,0,2,0,0,1,4,1,1,1,4,5,11,5,7,5,8,71,"Counties Manukau",10
2007,"Total",28,0,2,1,2,1,7,6,5,6,11,9,26,10,13,9,14,150,"Counties Manukau",10
2008,"Male",7,0,0,0,3,0,1,2,1,6,2,1,13,3,7,3,4,53,"Counties Manukau",10
2008,"Female",5,0,0,0,0,0,1,2,3,3,8,9,5,9,6,5,8,64,"Counties Manukau",10
2008,"Total",12,0,0,0,3,0,2,4,4,9,10,10,18,12,13,8,12,117,"Counties Manukau",10
2009,"Male",10,0,0,5,3,1,0,4,4,5,11,5,14,5,5,3,2,77,"Counties Manukau",10
2009,"Female",9,0,1,0,1,1,3,3,4,2,6,6,8,13,9,5,5,76,"Counties Manukau",10
2009,"Total",19,0,1,5,4,2,3,7,8,7,17,11,22,18,14,8,7,153,"Counties Manukau",10
2010,"Male",9,0,1,0,0,0,0,2,4,8,15,7,11,9,9,4,5,84,"Counties Manukau",10
2010,"Female",9,0,1,0,2,1,1,4,2,4,7,2,9,7,4,1,6,60,"Counties Manukau",10
2010,"Total",18,0,2,0,2,1,1,6,6,12,22,9,20,16,13,5,11,144,"Counties Manukau",10
2011,"Male",9,0,0,2,2,1,2,3,2,3,9,11,11,8,4,9,0,76,"Counties Manukau",10
2011,"Female",12,0,0,1,0,2,0,2,1,7,6,6,6,10,5,2,9,69,"Counties Manukau",10
2011,"Total",21,0,0,3,2,3,2,5,3,10,15,17,17,18,9,11,9,145,"Counties Manukau",10
2012,"Male",7,0,0,0,3,0,0,1,4,7,7,10,10,4,10,5,8,76,"Counties Manukau",10
2012,"Female",10,0,0,2,0,0,2,0,2,1,5,7,9,10,7,6,12,73,"Counties Manukau",10
2012,"Total",17,0,0,2,3,0,2,1,6,8,12,17,19,14,17,11,20,149,"Counties Manukau",10
2013,"Male",11,1,0,3,1,2,1,1,3,5,8,4,6,8,11,6,4,75,"Counties Manukau",10
2013,"Female",8,0,0,1,1,1,0,4,0,3,7,8,12,9,13,6,9,82,"Counties Manukau",10
2013,"Total",19,1,0,4,2,3,1,5,3,8,15,12,18,17,24,12,13,157,"Counties Manukau",10
2006,"Male",7,0,0,1,0,1,1,1,1,3,5,6,9,11,11,6,2,65,"Waikato",10
2006,"Female",5,0,0,0,2,1,0,1,3,1,5,3,8,9,12,8,4,62,"Waikato",10
2006,"Total",12,0,0,1,2,2,1,2,4,4,10,9,17,20,23,14,6,127,"Waikato",10
2007,"Male",7,1,2,1,1,1,1,2,2,6,4,3,5,10,8,4,5,63,"Waikato",10
2007,"Female",2,0,1,0,0,0,1,3,1,0,4,4,5,4,8,4,7,44,"Waikato",10
2007,"Total",9,1,3,1,1,1,2,5,3,6,8,7,10,14,16,8,12,107,"Waikato",10
2008,"Male",5,0,1,0,2,0,0,1,5,4,7,9,7,6,7,6,4,64,"Waikato",10
2008,"Female",2,0,0,0,2,0,0,0,2,3,4,3,10,8,8,10,8,60,"Waikato",10
2008,"Total",7,0,1,0,4,0,0,1,7,7,11,12,17,14,15,16,12,124,"Waikato",10
2009,"Male",8,0,0,1,0,2,1,0,6,6,6,4,8,7,13,7,4,73,"Waikato",10
2009,"Female",5,1,1,1,0,0,0,0,2,5,5,6,7,8,10,2,5,58,"Waikato",10
2009,"Total",13,1,1,2,0,2,1,0,8,11,11,10,15,15,23,9,9,131,"Waikato",10
2010,"Male",10,0,0,1,1,1,0,3,3,4,2,5,8,6,9,6,8,67,"Waikato",10
2010,"Female",3,0,0,0,0,1,3,0,2,2,1,6,6,9,9,7,7,56,"Waikato",10
2010,"Total",13,0,0,1,1,2,3,3,5,6,3,11,14,15,18,13,15,123,"Waikato",10
2011,"Male",10,0,2,4,0,1,1,0,2,4,5,8,7,10,10,9,10,83,"Waikato",10
2011,"Female",5,0,0,3,0,0,0,0,2,7,5,4,7,6,5,5,14,63,"Waikato",10
2011,"Total",15,0,2,7,0,1,1,0,4,11,10,12,14,16,15,14,24,146,"Waikato",10
2012,"Male",5,0,2,1,1,2,0,1,2,8,7,5,6,4,6,5,10,65,"Waikato",10
2012,"Female",9,0,0,2,1,1,1,0,1,5,3,4,8,5,3,5,14,62,"Waikato",10
2012,"Total",14,0,2,3,2,3,1,1,3,13,10,9,14,9,9,10,24,127,"Waikato",10
2013,"Male",4,0,0,0,1,0,1,2,0,2,6,3,4,5,10,6,7,51,"Waikato",10
2013,"Female",2,0,0,0,0,0,1,3,1,1,3,4,7,2,4,7,6,41,"Waikato",10
2013,"Total",6,0,0,0,1,0,2,5,1,3,9,7,11,7,14,13,13,92,"Waikato",10
2006,"Male",2,0,0,3,0,1,0,2,1,6,5,1,6,2,8,1,5,43,"Lakes",10
2006,"Female",2,0,0,1,0,0,3,2,1,1,2,2,2,4,3,1,3,27,"Lakes",10
2006,"Total",4,0,0,4,0,1,3,4,2,7,7,3,8,6,11,2,8,70,"Lakes",10
2007,"Male",3,0,1,0,0,0,1,3,3,3,3,2,3,2,1,4,1,30,"Lakes",10
2007,"Female",5,0,0,0,0,0,0,1,2,0,0,3,3,4,2,2,4,26,"Lakes",10
2007,"Total",8,0,1,0,0,0,1,4,5,3,3,5,6,6,3,6,5,56,"Lakes",10
2008,"Male",5,0,0,0,3,0,3,1,0,0,2,3,5,3,5,5,6,41,"Lakes",10
2008,"Female",2,0,0,0,1,0,1,2,4,0,4,6,7,2,7,2,7,45,"Lakes",10
2008,"Total",7,0,0,0,4,0,4,3,4,0,6,9,12,5,12,7,13,86,"Lakes",10
2009,"Male",1,0,0,1,1,0,0,0,2,2,4,1,4,2,4,4,2,28,"Lakes",10
2009,"Female",1,1,0,0,0,0,0,1,0,3,0,4,2,4,5,5,8,34,"Lakes",10
2009,"Total",2,1,0,1,1,0,0,1,2,5,4,5,6,6,9,9,10,62,"Lakes",10
2010,"Male",5,0,0,1,1,0,0,0,2,5,3,5,6,1,2,1,4,36,"Lakes",10
2010,"Female",2,0,0,1,0,0,0,0,0,1,2,2,1,2,5,4,5,25,"Lakes",10
2010,"Total",7,0,0,2,1,0,0,0,2,6,5,7,7,3,7,5,9,61,"Lakes",10
2011,"Male",3,0,0,1,0,0,2,1,0,1,1,4,7,2,8,1,4,35,"Lakes",10
2011,"Female",1,0,0,0,1,0,1,0,1,1,2,5,7,7,3,3,8,40,"Lakes",10
2011,"Total",4,0,0,1,1,0,3,1,1,2,3,9,14,9,11,4,12,75,"Lakes",10
2012,"Male",0,0,0,0,2,1,0,0,1,0,6,5,4,3,4,2,4,32,"Lakes",10
2012,"Female",0,0,0,0,1,0,1,3,1,1,2,1,5,5,2,2,8,32,"Lakes",10
2012,"Total",0,0,0,0,3,1,1,3,2,1,8,6,9,8,6,4,12,64,"Lakes",10
2013,"Male",2,0,0,0,0,0,1,0,1,0,2,1,6,6,7,3,2,31,"Lakes",10
2013,"Female",0,0,1,1,0,0,1,1,0,6,7,1,4,3,1,7,8,41,"Lakes",10
2013,"Total",2,0,1,1,0,0,2,1,1,6,9,2,10,9,8,10,10,72,"Lakes",10
2006,"Male",7,0,0,0,1,2,2,1,1,5,5,6,11,5,11,5,6,68,"Bay of Plenty",10
2006,"Female",3,0,0,0,0,0,2,0,0,3,2,5,4,7,6,5,7,44,"Bay of Plenty",10
2006,"Total",10,0,0,0,1,2,4,1,1,8,7,11,15,12,17,10,13,112,"Bay of Plenty",10
2007,"Male",4,0,0,2,1,2,1,4,2,4,5,8,7,7,13,4,5,69,"Bay of Plenty",10
2007,"Female",6,0,1,1,0,2,2,2,2,1,1,7,3,8,4,7,6,53,"Bay of Plenty",10
2007,"Total",10,0,1,3,1,4,3,6,4,5,6,15,10,15,17,11,11,122,"Bay of Plenty",10
2008,"Male",3,0,1,2,2,0,0,0,0,4,3,4,4,3,7,8,0,41,"Bay of Plenty",10
2008,"Female",4,1,0,3,0,1,0,2,0,2,0,3,1,10,9,1,11,48,"Bay of Plenty",10
2008,"Total",7,1,1,5,2,1,0,2,0,6,3,7,5,13,16,9,11,89,"Bay of Plenty",10
2009,"Male",4,0,1,3,4,1,2,0,5,1,6,6,7,6,9,1,7,63,"Bay of Plenty",10
2009,"Female",2,0,0,0,1,0,1,1,2,1,6,6,7,10,4,7,12,60,"Bay of Plenty",10
2009,"Total",6,0,1,3,5,1,3,1,7,2,12,12,14,16,13,8,19,123,"Bay of Plenty",10
2010,"Male",3,0,0,7,2,0,0,0,2,3,12,3,6,4,4,5,7,58,"Bay of Plenty",10
2010,"Female",7,0,2,0,1,0,1,2,0,3,6,4,1,1,4,5,13,50,"Bay of Plenty",10
2010,"Total",10,0,2,7,3,0,1,2,2,6,18,7,7,5,8,10,20,108,"Bay of Plenty",10
2011,"Male",3,0,0,2,1,1,3,1,4,1,6,5,4,7,9,12,7,66,"Bay of Plenty",10
2011,"Female",5,0,0,0,2,0,0,1,1,1,4,6,11,3,6,4,15,59,"Bay of Plenty",10
2011,"Total",8,0,0,2,3,1,3,2,5,2,10,11,15,10,15,16,22,125,"Bay of Plenty",10
2012,"Male",4,1,0,1,0,0,2,3,4,5,5,7,7,4,6,10,11,70,"Bay of Plenty",10
2012,"Female",5,0,0,0,0,0,2,1,2,4,3,2,8,6,5,9,5,52,"Bay of Plenty",10
2012,"Total",9,1,0,1,0,0,4,4,6,9,8,9,15,10,11,19,16,122,"Bay of Plenty",10
2013,"Male",1,0,1,1,3,0,1,1,2,2,3,4,8,9,13,8,9,66,"Bay of Plenty",10
2013,"Female",1,0,1,0,1,0,0,3,1,2,2,1,6,8,7,1,9,43,"Bay of Plenty",10
2013,"Total",2,0,2,1,4,0,1,4,3,4,5,5,14,17,20,9,18,109,"Bay of Plenty",10
2006,"Male",4,0,0,0,0,0,0,3,1,2,3,4,7,6,5,9,6,50,"Tairawhiti",10
2006,"Female",2,0,0,2,0,0,0,2,2,2,1,4,3,10,8,3,4,43,"Tairawhiti",10
2006,"Total",6,0,0,2,0,0,0,5,3,4,4,8,10,16,13,12,10,93,"Tairawhiti",10
2007,"Male",3,0,1,2,0,1,0,1,2,3,3,7,6,5,7,4,5,50,"Tairawhiti",10
2007,"Female",1,0,0,1,0,1,1,3,2,1,3,3,1,3,6,4,6,36,"Tairawhiti",10
2007,"Total",4,0,1,3,0,2,1,4,4,4,6,10,7,8,13,8,11,86,"Tairawhiti",10
2008,"Male",4,0,0,0,1,1,1,1,2,2,3,4,4,7,2,2,2,36,"Tairawhiti",10
2008,"Female",1,0,1,1,1,1,0,0,1,0,2,6,5,3,7,8,8,45,"Tairawhiti",10
2008,"Total",5,0,1,1,2,2,1,1,3,2,5,10,9,10,9,10,10,81,"Tairawhiti",10
2009,"Male",4,0,1,1,0,1,0,1,1,2,3,7,6,4,9,3,9,52,"Tairawhiti",10
2009,"Female",0,0,0,0,0,2,1,0,2,1,5,5,5,2,4,4,10,41,"Tairawhiti",10
2009,"Total",4,0,1,1,0,3,1,1,3,3,8,12,11,6,13,7,19,93,"Tairawhiti",10
2010,"Male",4,0,1,2,0,0,0,1,0,0,3,8,6,6,3,7,7,48,"Tairawhiti",10
2010,"Female",2,0,0,2,0,0,1,0,0,2,4,3,5,5,6,7,12,49,"Tairawhiti",10
2010,"Total",6,0,1,4,0,0,1,1,0,2,7,11,11,11,9,14,19,97,"Tairawhiti",10
2011,"Male",7,0,0,0,1,0,0,0,1,2,0,2,3,4,6,3,4,33,"Tairawhiti",10
2011,"Female",2,0,0,0,1,0,3,0,2,1,2,1,3,6,3,6,7,37,"Tairawhiti",10
2011,"Total",9,0,0,0,2,0,3,0,3,3,2,3,6,10,9,9,11,70,"Tairawhiti",10
2012,"Male",0,0,1,0,0,0,0,0,0,3,1,3,7,4,2,9,6,36,"Tairawhiti",10
2012,"Female",3,0,0,2,1,0,0,0,1,3,4,3,2,3,4,8,14,48,"Tairawhiti",10
2012,"Total",3,0,1,2,1,0,0,0,1,6,5,6,9,7,6,17,20,84,"Tairawhiti",10
2013,"Male",0,1,0,1,0,0,0,0,3,1,3,3,6,6,5,8,6,43,"Tairawhiti",10
2013,"Female",0,0,0,0,0,0,2,0,2,2,2,3,1,7,7,4,10,40,"Tairawhiti",10
2013,"Total",0,1,0,1,0,0,2,0,5,3,5,6,7,13,12,12,16,83,"Tairawhiti",10
2006,"Male",1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,6,"Taranaki",10
2006,"Female",1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2,1,8,"Taranaki",10
2006,"Total",2,0,0,0,0,1,0,0,0,0,1,1,1,2,1,4,1,14,"Taranaki",10
2007,"Male",0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,1,1,8,"Taranaki",10
2007,"Female",0,0,0,0,0,0,0,0,0,0,3,1,0,1,3,4,1,13,"Taranaki",10
2007,"Total",0,0,0,0,0,0,0,0,0,1,5,2,1,2,3,5,2,21,"Taranaki",10
2008,"Male",0,0,0,0,0,0,0,2,0,0,3,0,1,1,1,1,1,10,"Taranaki",10
2008,"Female",1,0,0,0,0,0,0,0,1,0,1,2,2,0,1,0,1,9,"Taranaki",10
2008,"Total",1,0,0,0,0,0,0,2,1,0,4,2,3,1,2,1,2,19,"Taranaki",10
2009,"Male",0,0,0,1,0,0,0,0,1,1,4,1,0,1,0,1,1,11,"Taranaki",10
2009,"Female",4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,11,"Taranaki",10
2009,"Total",4,0,0,1,0,0,0,0,1,1,4,2,1,2,1,3,2,22,"Taranaki",10
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,7,"Taranaki",10
2010,"Female",1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,6,"Taranaki",10
2010,"Total",1,0,0,0,0,0,0,0,1,0,0,1,1,4,0,4,1,13,"Taranaki",10
2011,"Male",0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,5,"Taranaki",10
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,5,"Taranaki",10
2011,"Total",0,0,0,0,0,0,0,1,0,0,0,1,2,3,1,1,1,10,"Taranaki",10
2012,"Male",0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,3,0,8,"Taranaki",10
2012,"Female",0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,1,7,"Taranaki",10
2012,"Total",0,0,0,0,0,2,0,0,0,0,2,3,2,0,2,3,1,15,"Taranaki",10
2013,"Male",0,0,0,0,0,0,0,0,0,2,0,3,2,4,0,4,0,15,"Taranaki",10
2013,"Female",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,6,"Taranaki",10
2013,"Total",0,0,0,0,0,0,0,0,0,2,1,3,2,5,2,4,2,21,"Taranaki",10
2006,"Male",3,1,0,1,1,1,1,0,0,4,4,7,9,5,2,4,1,44,"Hawke's Bay",10
2006,"Female",5,0,0,0,0,0,3,1,2,0,2,2,5,1,1,5,4,31,"Hawke's Bay",10
2006,"Total",8,1,0,1,1,1,4,1,2,4,6,9,14,6,3,9,5,75,"Hawke's Bay",10
2007,"Male",9,0,0,1,1,1,0,2,4,4,4,2,5,11,4,2,1,51,"Hawke's Bay",10
2007,"Female",3,0,2,0,0,0,3,1,0,3,2,3,1,4,2,3,6,33,"Hawke's Bay",10
2007,"Total",12,0,2,1,1,1,3,3,4,7,6,5,6,15,6,5,7,84,"Hawke's Bay",10
2008,"Male",4,1,0,0,1,0,0,1,2,3,3,5,5,3,2,3,5,38,"Hawke's Bay",10
2008,"Female",3,0,0,0,0,0,0,0,2,3,4,4,6,5,7,4,11,49,"Hawke's Bay",10
2008,"Total",7,1,0,0,1,0,0,1,4,6,7,9,11,8,9,7,16,87,"Hawke's Bay",10
2009,"Male",6,0,1,1,0,0,0,3,0,3,5,5,6,3,6,3,4,46,"Hawke's Bay",10
2009,"Female",4,0,0,1,0,1,1,0,2,3,4,3,0,2,9,2,8,40,"Hawke's Bay",10
2009,"Total",10,0,1,2,0,1,1,3,2,6,9,8,6,5,15,5,12,86,"Hawke's Bay",10
2010,"Male",7,0,0,2,1,0,1,4,1,1,2,1,4,4,3,2,3,36,"Hawke's Bay",10
2010,"Female",0,1,0,0,0,0,1,0,1,1,2,4,4,4,4,3,5,30,"Hawke's Bay",10
2010,"Total",7,1,0,2,1,0,2,4,2,2,4,5,8,8,7,5,8,66,"Hawke's Bay",10
2011,"Male",5,0,0,1,1,0,0,0,3,3,1,5,6,1,4,0,6,36,"Hawke's Bay",10
2011,"Female",2,0,0,1,1,0,0,0,1,2,3,4,2,5,7,3,6,37,"Hawke's Bay",10
2011,"Total",7,0,0,2,2,0,0,0,4,5,4,9,8,6,11,3,12,73,"Hawke's Bay",10
2012,"Male",2,0,1,1,0,0,2,1,1,0,2,3,3,3,4,11,6,40,"Hawke's Bay",10
2012,"Female",0,0,0,0,1,0,0,1,0,1,1,1,4,0,6,4,6,25,"Hawke's Bay",10
2012,"Total",2,0,1,1,1,0,2,2,1,1,3,4,7,3,10,15,12,65,"Hawke's Bay",10
2013,"Male",4,0,0,0,2,1,2,0,1,3,2,5,7,6,3,5,1,42,"Hawke's Bay",10
2013,"Female",2,0,0,3,0,0,0,0,0,1,6,2,4,4,7,2,7,38,"Hawke's Bay",10
2013,"Total",6,0,0,3,2,1,2,0,1,4,8,7,11,10,10,7,8,80,"Hawke's Bay",10
2006,"Male",1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,2,9,"Midcentral",10
2006,"Female",2,0,0,0,0,1,1,0,0,1,0,0,0,3,2,1,1,12,"Midcentral",10
2006,"Total",3,0,0,1,0,1,1,1,0,2,0,0,0,4,3,2,3,21,"Midcentral",10
2007,"Male",1,0,0,0,0,0,0,1,0,0,2,0,2,1,2,0,3,12,"Midcentral",10
2007,"Female",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,4,"Midcentral",10
2007,"Total",1,0,0,0,0,0,0,2,0,0,2,1,2,2,2,1,3,16,"Midcentral",10
2008,"Male",1,0,0,1,1,0,1,0,0,0,0,0,2,1,0,1,2,10,"Midcentral",10
2008,"Female",0,0,0,1,0,1,0,0,1,0,2,0,0,1,1,1,3,11,"Midcentral",10
2008,"Total",1,0,0,2,1,1,1,0,1,0,2,0,2,2,1,2,5,21,"Midcentral",10
2009,"Male",0,0,0,0,0,1,1,0,1,0,2,1,0,0,2,2,2,12,"Midcentral",10
2009,"Female",1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,7,"Midcentral",10
2009,"Total",1,0,0,0,0,2,1,0,2,0,2,1,1,1,2,3,3,19,"Midcentral",10
2010,"Male",0,0,0,1,0,0,0,1,1,1,0,1,1,3,1,2,1,13,"Midcentral",10
2010,"Female",2,0,0,1,0,0,0,0,2,2,1,0,2,1,4,1,2,18,"Midcentral",10
2010,"Total",2,0,0,2,0,0,0,1,3,3,1,1,3,4,5,3,3,31,"Midcentral",10
2011,"Male",0,0,1,0,0,0,0,1,0,0,1,1,3,0,2,1,2,12,"Midcentral",10
2011,"Female",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1,7,"Midcentral",10
2011,"Total",1,0,1,0,0,0,0,1,1,0,1,2,3,0,2,4,3,19,"Midcentral",10
2012,"Male",0,0,0,0,1,0,0,0,0,1,2,1,0,2,1,1,1,10,"Midcentral",10
2012,"Female",3,0,0,0,0,0,0,0,1,1,0,2,1,1,2,2,2,15,"Midcentral",10
2012,"Total",3,0,0,0,1,0,0,0,1,2,2,3,1,3,3,3,3,25,"Midcentral",10
2013,"Male",3,0,0,1,0,0,1,0,1,0,1,1,3,0,2,3,2,18,"Midcentral",10
2013,"Female",1,0,0,0,0,0,0,0,0,0,1,1,3,2,1,0,2,11,"Midcentral",10
2013,"Total",4,0,0,1,0,0,1,0,1,0,2,2,6,2,3,3,4,29,"Midcentral",10
2006,"Male",0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,2,1,7,"Whanganui",10
2006,"Female",0,0,0,1,0,0,0,0,0,0,2,0,2,1,0,1,4,11,"Whanganui",10
2006,"Total",0,0,0,1,0,0,0,1,0,0,3,1,2,2,0,3,5,18,"Whanganui",10
2007,"Male",3,0,0,0,2,1,2,0,0,0,2,1,1,1,1,1,0,15,"Whanganui",10
