"Year","Factor","0.4","5.9","10.14","15.19","20.24","25.29","30.34","35.39","40.44","45.49","50.54","55.59","60.64","65.69","70.74","75.79","80 and over","Total","reg"
2006,"Female",9,0,0,3,0,0,6,2,3,10,13,16,17,18,17,20,29,163,"Bay of Plenty"
2006,"Total",28,2,0,11,4,7,10,7,5,29,29,39,47,40,46,39,50,393,"Bay of Plenty"
2007,"Male",14,0,1,3,2,5,5,13,8,16,18,19,18,26,27,13,27,215,"Bay of Plenty"
2007,"Female",26,1,1,2,2,6,3,6,10,4,6,17,15,23,20,23,28,193,"Bay of Plenty"
2007,"Total",40,1,2,5,4,11,8,19,18,20,24,36,33,49,47,36,55,408,"Bay of Plenty"
2008,"Male",22,0,2,5,6,2,6,4,7,9,12,20,13,22,33,27,13,203,"Bay of Plenty"
2008,"Female",12,2,0,5,3,1,2,6,7,8,10,17,16,31,23,14,48,205,"Bay of Plenty"
2008,"Total",34,2,2,10,9,3,8,10,14,17,22,37,29,53,56,41,61,408,"Bay of Plenty"
2009,"Male",14,0,3,8,9,3,8,5,12,9,17,14,28,20,29,14,31,224,"Bay of Plenty"
2009,"Female",6,0,0,4,2,0,2,2,4,11,17,18,23,23,28,17,46,203,"Bay of Plenty"
2009,"Total",20,0,3,12,11,3,10,7,16,20,34,32,51,43,57,31,77,427,"Bay of Plenty"
2010,"Male",13,1,3,11,9,4,2,3,7,15,25,17,26,14,24,14,23,211,"Bay of Plenty"
2010,"Female",15,0,3,1,2,0,2,5,4,9,18,17,15,11,17,21,41,181,"Bay of Plenty"
2010,"Total",28,1,6,12,11,4,4,8,11,24,43,34,41,25,41,35,64,392,"Bay of Plenty"
2011,"Male",19,1,1,10,4,2,8,7,11,7,20,24,26,18,29,29,32,248,"Bay of Plenty"
2011,"Female",16,0,2,2,5,0,2,3,4,7,13,20,33,35,24,25,55,246,"Bay of Plenty"
2011,"Total",35,1,3,12,9,2,10,10,15,14,33,44,59,53,53,54,87,494,"Bay of Plenty"
2012,"Male",12,1,1,6,2,5,3,8,6,9,25,16,21,14,27,26,40,222,"Bay of Plenty"
2012,"Female",10,0,0,2,2,1,6,4,5,12,16,4,30,27,18,27,42,206,"Bay of Plenty"
2012,"Total",22,1,1,8,4,6,9,12,11,21,41,20,51,41,45,53,82,428,"Bay of Plenty"
2013,"Male",12,0,1,5,7,2,4,3,6,5,17,15,32,29,26,28,24,216,"Bay of Plenty"
2013,"Female",7,0,2,2,3,0,1,6,5,15,15,17,16,21,18,22,49,199,"Bay of Plenty"
2013,"Total",19,0,3,7,10,2,5,9,11,20,32,32,48,50,44,50,73,415,"Bay of Plenty"
2006,"Male",5,0,2,2,0,3,1,3,3,6,4,5,9,12,9,13,10,87,"Gisborne"
2006,"Female",6,0,0,3,0,0,0,4,3,3,2,6,5,14,12,5,13,76,"Gisborne"
2006,"Total",11,0,2,5,0,3,1,7,6,9,6,11,14,26,21,18,23,163,"Gisborne"
2007,"Male",4,0,1,4,0,1,0,1,4,4,5,12,10,10,12,8,10,86,"Gisborne"
2007,"Female",1,0,0,1,0,1,4,3,3,1,5,5,1,6,10,8,9,58,"Gisborne"
2007,"Total",5,0,1,5,0,2,4,4,7,5,10,17,11,16,22,16,19,144,"Gisborne"
2008,"Male",9,0,1,1,2,1,1,2,6,2,7,7,10,12,4,8,12,85,"Gisborne"
2008,"Female",1,0,1,1,2,1,2,1,1,1,4,8,7,7,9,10,23,79,"Gisborne"
2008,"Total",10,0,2,2,4,2,3,3,7,3,11,15,17,19,13,18,35,164,"Gisborne"
2009,"Male",5,0,1,4,0,3,1,1,1,3,5,11,13,15,13,3,11,90,"Gisborne"
2009,"Female",1,0,0,1,0,2,1,1,3,2,6,5,6,5,9,8,16,66,"Gisborne"
2009,"Total",6,0,1,5,0,5,2,2,4,5,11,16,19,20,22,11,27,156,"Gisborne"
