"Year","Factor","0.4","5.9","10.14","15.19","20.24","25.29","30.34","35.39","40.44","45.49","50.54","55.59","60.64","65.69","70.74","75.79","80 and over","Total","reg","dep"
2007,"Female",2,0,0,1,0,0,0,1,3,2,1,3,2,5,11,32,123,186,"Bay of Plenty",8
2007,"Total",4,1,0,2,1,1,1,3,4,4,5,6,5,18,25,56,221,357,"Bay of Plenty",8
2008,"Male",1,0,0,0,1,0,0,1,0,3,4,2,6,7,13,32,98,168,"Bay of Plenty",8
2008,"Female",0,0,0,0,0,0,0,1,0,1,3,1,8,5,8,24,136,187,"Bay of Plenty",8
2008,"Total",1,0,0,0,1,0,0,2,0,4,7,3,14,12,21,56,234,355,"Bay of Plenty",8
2009,"Male",1,0,0,0,0,0,0,0,1,4,1,3,4,6,13,29,93,155,"Bay of Plenty",8
2009,"Female",1,0,0,0,0,0,0,0,0,1,0,4,6,9,9,19,118,167,"Bay of Plenty",8
2009,"Total",2,0,0,0,0,0,0,0,1,5,1,7,10,15,22,48,211,322,"Bay of Plenty",8
2010,"Male",1,1,0,0,0,1,0,0,2,1,3,5,4,6,13,30,96,163,"Bay of Plenty",8
2010,"Female",0,0,0,0,0,0,0,1,0,0,2,2,6,4,14,19,138,186,"Bay of Plenty",8
2010,"Total",1,1,0,0,0,1,0,1,2,1,5,7,10,10,27,49,234,349,"Bay of Plenty",8
2011,"Male",3,0,0,0,1,1,0,0,1,0,3,5,4,12,11,23,102,166,"Bay of Plenty",8
2011,"Female",1,0,0,0,0,0,0,0,0,1,1,0,1,7,7,19,120,157,"Bay of Plenty",8
2011,"Total",4,0,0,0,1,1,0,0,1,1,4,5,5,19,18,42,222,323,"Bay of Plenty",8
2012,"Male",0,0,0,0,1,0,0,0,2,3,4,2,7,10,19,11,105,164,"Bay of Plenty",8
2012,"Female",0,0,0,0,0,0,0,0,0,4,5,1,1,5,9,12,122,159,"Bay of Plenty",8
2012,"Total",0,0,0,0,1,0,0,0,2,7,9,3,8,15,28,23,227,323,"Bay of Plenty",8
2013,"Male",1,0,0,1,1,1,0,2,2,2,3,4,10,11,10,29,94,171,"Bay of Plenty",8
2013,"Female",1,0,0,0,1,0,2,0,1,1,0,3,6,8,9,12,128,172,"Bay of Plenty",8
2013,"Total",2,0,0,1,2,1,2,2,3,3,3,7,16,19,19,41,222,343,"Bay of Plenty",8
2006,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,"Tairawhiti",8
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,"Tairawhiti",8
2006,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,"Tairawhiti",8
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Tairawhiti",8
2007,"Female",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Tairawhiti",8
2007,"Total",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,"Tairawhiti",8
2008,"Male",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,"Tairawhiti",8
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,"Tairawhiti",8
2008,"Total",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4,"Tairawhiti",8
2009,"Male",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Tairawhiti",8
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",8
2009,"Total",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Tairawhiti",8
2010,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",8
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,"Tairawhiti",8
2010,"Total",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,"Tairawhiti",8
2011,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",8
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",8
2011,"Total",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tairawhiti",8
2012,"Male",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,4,"Tairawhiti",8
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Tairawhiti",8
2012,"Total",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,5,"Tairawhiti",8
2013,"Male",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,7,"Tairawhiti",8
2013,"Female",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,"Tairawhiti",8
2013,"Total",1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,3,1,9,"Tairawhiti",8
2006,"Male",1,0,0,0,0,0,1,0,2,2,3,2,4,4,11,13,39,82,"Taranaki",8
2006,"Female",0,0,0,1,1,0,0,0,0,3,0,4,1,2,11,13,62,98,"Taranaki",8
2006,"Total",1,0,0,1,1,0,1,0,2,5,3,6,5,6,22,26,101,180,"Taranaki",8
2007,"Male",0,0,0,2,2,0,0,1,0,0,2,3,1,9,10,18,38,86,"Taranaki",8
2007,"Female",0,0,0,0,0,0,0,2,1,0,1,3,4,5,4,10,57,87,"Taranaki",8
2007,"Total",0,0,0,2,2,0,0,3,1,0,3,6,5,14,14,28,95,173,"Taranaki",8
2008,"Male",0,0,0,2,0,0,0,2,2,0,2,0,1,7,5,13,42,76,"Taranaki",8
2008,"Female",2,0,0,0,0,0,0,0,0,1,1,2,4,6,6,11,54,87,"Taranaki",8
2008,"Total",2,0,0,2,0,0,0,2,2,1,3,2,5,13,11,24,96,163,"Taranaki",8
2009,"Male",0,0,0,2,0,1,1,0,0,3,1,0,2,3,7,17,42,79,"Taranaki",8
2009,"Female",1,0,0,0,1,0,0,0,1,0,1,1,1,8,10,4,56,84,"Taranaki",8
2009,"Total",1,0,0,2,1,1,1,0,1,3,2,1,3,11,17,21,98,163,"Taranaki",8
2010,"Male",1,0,0,0,1,0,0,1,0,3,0,0,3,7,7,7,40,70,"Taranaki",8
2010,"Female",1,0,0,0,0,0,0,0,0,2,0,0,4,5,9,9,63,93,"Taranaki",8
2010,"Total",2,0,0,0,1,0,0,1,0,5,0,0,7,12,16,16,103,163,"Taranaki",8
2011,"Male",0,0,0,1,0,1,0,1,0,1,2,2,5,9,6,13,32,73,"Taranaki",8
2011,"Female",0,0,0,0,0,0,2,0,0,1,3,5,2,3,9,12,70,107,"Taranaki",8
2011,"Total",0,0,0,1,0,1,2,1,0,2,5,7,7,12,15,25,102,180,"Taranaki",8
2012,"Male",0,0,0,0,1,2,1,1,0,0,0,5,1,7,5,16,48,87,"Taranaki",8
2012,"Female",0,0,0,0,0,0,0,0,1,0,1,3,2,3,6,15,82,113,"Taranaki",8
2012,"Total",0,0,0,0,1,2,1,1,1,0,1,8,3,10,11,31,130,200,"Taranaki",8
2013,"Male",1,0,0,0,0,0,0,1,0,1,4,3,3,6,10,13,35,77,"Taranaki",8
2013,"Female",0,0,0,0,0,0,0,0,0,2,2,0,0,2,4,11,55,76,"Taranaki",8
2013,"Total",1,0,0,0,0,0,0,1,0,3,6,3,3,8,14,24,90,153,"Taranaki",8
2006,"Male",2,0,0,0,0,1,0,0,2,4,3,7,2,13,9,24,58,125,"Hawke's Bay",8
2006,"Female",2,0,0,0,0,0,0,1,2,4,0,5,4,6,8,17,69,118,"Hawke's Bay",8
2006,"Total",4,0,0,0,0,1,0,1,4,8,3,12,6,19,17,41,127,243,"Hawke's Bay",8
2007,"Male",2,1,0,0,0,0,2,1,2,2,7,3,6,2,9,20,49,106,"Hawke's Bay",8
2007,"Female",1,0,0,0,0,0,0,2,2,0,1,1,3,7,8,14,70,109,"Hawke's Bay",8
2007,"Total",3,1,0,0,0,0,2,3,4,2,8,4,9,9,17,34,119,215,"Hawke's Bay",8
2008,"Male",1,0,0,1,0,1,2,0,1,0,6,1,4,8,8,11,37,81,"Hawke's Bay",8
2008,"Female",0,0,0,0,1,0,0,1,0,0,2,5,6,5,7,10,62,99,"Hawke's Bay",8
2008,"Total",1,0,0,1,1,1,2,1,1,0,8,6,10,13,15,21,99,180,"Hawke's Bay",8
2009,"Male",1,0,0,1,0,0,3,1,0,3,0,2,9,9,9,12,53,103,"Hawke's Bay",8
2009,"Female",1,0,0,0,0,0,1,2,0,1,1,2,6,4,3,6,53,80,"Hawke's Bay",8
2009,"Total",2,0,0,1,0,0,4,3,0,4,1,4,15,13,12,18,106,183,"Hawke's Bay",8
2010,"Male",0,0,1,0,0,0,0,0,0,2,3,6,5,11,8,16,47,99,"Hawke's Bay",8
2010,"Female",1,0,0,0,0,0,0,1,0,0,2,2,2,4,12,11,46,81,"Hawke's Bay",8
2010,"Total",1,0,1,0,0,0,0,1,0,2,5,8,7,15,20,27,93,180,"Hawke's Bay",8
2011,"Male",2,0,0,0,1,0,0,0,2,1,5,6,7,12,9,11,49,105,"Hawke's Bay",8
2011,"Female",1,0,0,1,0,0,1,0,1,0,3,3,4,5,7,12,53,91,"Hawke's Bay",8
2011,"Total",3,0,0,1,1,0,1,0,3,1,8,9,11,17,16,23,102,196,"Hawke's Bay",8
2012,"Male",1,0,0,0,1,0,1,0,1,2,4,2,2,11,14,19,37,95,"Hawke's Bay",8
2012,"Female",1,0,0,0,0,0,1,1,1,1,4,1,3,8,7,12,64,104,"Hawke's Bay",8
2012,"Total",2,0,0,0,1,0,2,1,2,3,8,3,5,19,21,31,101,199,"Hawke's Bay",8
2013,"Male",3,0,0,1,0,0,1,2,1,0,1,5,6,10,10,12,35,87,"Hawke's Bay",8
2013,"Female",1,0,0,1,0,0,0,1,1,1,2,3,7,9,6,9,51,92,"Hawke's Bay",8
2013,"Total",4,0,0,2,0,0,1,3,2,1,3,8,13,19,16,21,86,179,"Hawke's Bay",8
2006,"Male",5,0,1,0,0,0,0,0,1,1,1,3,4,7,18,25,62,128,"Midcentral",8
2006,"Female",1,0,0,0,0,0,0,1,3,0,3,5,8,9,9,23,95,157,"Midcentral",8
2006,"Total",6,0,1,0,0,0,0,1,4,1,4,8,12,16,27,48,157,285,"Midcentral",8
2007,"Male",3,1,0,0,0,0,0,0,1,2,0,2,7,3,14,19,62,114,"Midcentral",8
2007,"Female",2,1,0,0,1,0,1,2,2,1,2,3,4,14,10,14,67,124,"Midcentral",8
2007,"Total",5,2,0,0,1,0,1,2,3,3,2,5,11,17,24,33,129,238,"Midcentral",8
2008,"Male",2,0,0,3,2,0,0,0,1,3,2,4,4,12,9,19,61,122,"Midcentral",8
2008,"Female",3,0,0,0,3,1,0,0,1,3,4,3,2,11,14,10,84,139,"Midcentral",8
2008,"Total",5,0,0,3,5,1,0,0,2,6,6,7,6,23,23,29,145,261,"Midcentral",8
2009,"Male",2,0,0,0,1,0,0,2,1,3,1,1,9,10,12,22,58,122,"Midcentral",8
2009,"Female",1,0,1,0,0,0,0,0,0,2,2,3,6,8,12,20,83,138,"Midcentral",8
2009,"Total",3,0,1,0,1,0,0,2,1,5,3,4,15,18,24,42,141,260,"Midcentral",8
2010,"Male",3,0,0,0,1,2,1,2,1,2,2,2,5,10,14,23,64,132,"Midcentral",8
2010,"Female",1,0,0,0,0,1,1,0,2,1,2,5,2,8,7,17,80,127,"Midcentral",8
2010,"Total",4,0,0,0,1,3,2,2,3,3,4,7,7,18,21,40,144,259,"Midcentral",8
2011,"Male",2,0,0,2,1,1,0,0,4,0,3,5,9,10,17,19,64,137,"Midcentral",8
2011,"Female",0,0,0,1,0,0,1,0,1,5,1,3,2,9,10,17,101,151,"Midcentral",8
2011,"Total",2,0,0,3,1,1,1,0,5,5,4,8,11,19,27,36,165,288,"Midcentral",8
2012,"Male",1,0,0,0,3,1,1,0,2,2,3,1,10,8,13,14,69,128,"Midcentral",8
2012,"Female",2,0,0,0,0,0,0,2,0,1,1,1,0,5,9,14,90,125,"Midcentral",8
2012,"Total",3,0,0,0,3,1,1,2,2,3,4,2,10,13,22,28,159,253,"Midcentral",8
2013,"Male",2,0,1,0,1,0,0,0,4,1,7,3,4,8,8,18,70,127,"Midcentral",8
2013,"Female",0,1,0,0,0,0,0,0,0,0,2,3,7,11,10,10,93,137,"Midcentral",8
2013,"Total",2,1,1,0,1,0,0,0,4,1,9,6,11,19,18,28,163,264,"Midcentral",8
2006,"Male",2,0,0,0,0,0,0,0,2,1,2,3,2,7,9,6,19,53,"Whanganui",8
2006,"Female",0,0,0,1,0,0,0,0,0,0,0,2,3,1,4,9,34,54,"Whanganui",8
2006,"Total",2,0,0,1,0,0,0,0,2,1,2,5,5,8,13,15,53,107,"Whanganui",8
2007,"Male",0,0,0,0,1,0,0,1,0,0,2,1,1,5,10,8,16,45,"Whanganui",8
2007,"Female",0,0,0,1,0,0,0,0,0,0,2,4,0,2,5,5,28,47,"Whanganui",8
2007,"Total",0,0,0,1,1,0,0,1,0,0,4,5,1,7,15,13,44,92,"Whanganui",8
2008,"Male",0,0,0,0,0,0,0,1,1,1,3,3,3,7,8,10,23,60,"Whanganui",8
2008,"Female",0,0,0,1,0,0,0,1,0,0,0,0,2,5,4,5,28,46,"Whanganui",8
2008,"Total",0,0,0,1,0,0,0,2,1,1,3,3,5,12,12,15,51,106,"Whanganui",8
2009,"Male",1,0,0,0,1,0,1,0,2,0,2,2,2,3,5,4,26,49,"Whanganui",8
2009,"Female",0,0,0,0,0,0,0,0,1,1,1,0,1,7,3,9,33,56,"Whanganui",8
2009,"Total",1,0,0,0,1,0,1,0,3,1,3,2,3,10,8,13,59,105,"Whanganui",8
2010,"Male",0,0,0,0,0,0,0,1,0,2,3,4,5,4,6,5,30,60,"Whanganui",8
2010,"Female",1,1,0,0,0,0,0,1,0,1,0,3,0,6,5,7,29,54,"Whanganui",8
2010,"Total",1,1,0,0,0,0,0,2,0,3,3,7,5,10,11,12,59,114,"Whanganui",8
2011,"Male",0,0,0,0,0,0,0,0,1,0,2,3,4,5,9,4,27,55,"Whanganui",8
2011,"Female",2,0,0,0,0,0,0,0,0,1,0,2,4,6,7,6,35,63,"Whanganui",8
2011,"Total",2,0,0,0,0,0,0,0,1,1,2,5,8,11,16,10,62,118,"Whanganui",8
2012,"Male",2,0,0,0,1,0,1,0,0,1,1,4,0,2,9,3,31,55,"Whanganui",8
2012,"Female",0,0,0,0,0,1,1,0,1,1,2,0,1,2,3,3,32,47,"Whanganui",8
2012,"Total",2,0,0,0,1,1,2,0,1,2,3,4,1,4,12,6,63,102,"Whanganui",8
2013,"Male",0,0,0,0,0,0,0,0,0,1,1,2,1,2,5,5,27,44,"Whanganui",8
2013,"Female",2,0,0,1,0,1,0,0,0,0,1,1,1,2,6,13,25,53,"Whanganui",8
2013,"Total",2,0,0,1,0,1,0,0,0,1,2,3,2,4,11,18,52,97,"Whanganui",8
2006,"Male",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,15,"Capital and Coast",8
2006,"Female",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,18,22,"Capital and Coast",8
2006,"Total",2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,26,37,"Capital and Coast",8
2007,"Male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,11,"Capital and Coast",8
2007,"Female",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,14,18,"Capital and Coast",8
2007,"Total",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,22,29,"Capital and Coast",8
2008,"Male",2,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,5,12,"Capital and Coast",8
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,23,"Capital and Coast",8
2008,"Total",2,0,0,0,0,0,1,0,0,0,1,1,1,0,3,3,23,35,"Capital and Coast",8
2009,"Male",1,0,0,0,0,0,0,0,1,0,1,0,1,2,3,0,4,13,"Capital and Coast",8
2009,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,13,"Capital and Coast",8
2009,"Total",1,0,0,0,0,0,0,0,1,0,1,0,1,2,3,2,15,26,"Capital and Coast",8
2010,"Male",0,0,0,0,1,0,0,1,0,0,0,2,1,0,1,2,8,16,"Capital and Coast",8
2010,"Female",0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,15,22,"Capital and Coast",8
2010,"Total",0,0,0,0,1,0,0,1,0,0,0,2,3,1,2,5,23,38,"Capital and Coast",8
2011,"Male",0,0,0,0,0,0,1,0,1,1,0,0,0,3,1,1,6,14,"Capital and Coast",8
2011,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,13,"Capital and Coast",8
2011,"Total",0,0,0,0,0,0,1,0,1,1,0,0,0,3,2,2,17,27,"Capital and Coast",8
2012,"Male",0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,9,16,"Capital and Coast",8
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14,16,"Capital and Coast",8
2012,"Total",0,0,0,0,0,0,0,1,2,0,0,0,1,2,2,1,23,32,"Capital and Coast",8
2013,"Male",0,0,0,0,0,0,1,1,0,0,0,0,1,3,1,1,10,18,"Capital and Coast",8
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,17,"Capital and Coast",8
2013,"Total",0,0,0,0,0,0,1,1,0,0,0,1,1,3,1,2,25,35,"Capital and Coast",8
2006,"Male",2,0,0,0,2,0,0,0,0,3,2,1,4,4,3,6,24,51,"Hutt",8
2006,"Female",1,0,0,0,0,0,0,0,0,0,2,1,2,2,10,4,28,50,"Hutt",8
2006,"Total",3,0,0,0,2,0,0,0,0,3,4,2,6,6,13,10,52,101,"Hutt",8
2007,"Male",2,0,0,0,0,1,1,0,1,1,0,5,4,3,7,10,14,49,"Hutt",8
2007,"Female",1,0,0,0,0,0,0,0,0,1,0,0,2,5,4,6,23,42,"Hutt",8
2007,"Total",3,0,0,0,0,1,1,0,1,2,0,5,6,8,11,16,37,91,"Hutt",8
2008,"Male",3,0,0,1,0,0,0,2,1,1,4,0,3,4,10,7,19,55,"Hutt",8
2008,"Female",1,0,0,1,0,0,0,0,0,1,1,1,3,6,3,7,33,57,"Hutt",8
2008,"Total",4,0,0,2,0,0,0,2,1,2,5,1,6,10,13,14,52,112,"Hutt",8
2009,"Male",2,0,0,0,1,0,0,0,1,3,1,4,1,4,6,6,33,62,"Hutt",8
2009,"Female",3,0,0,0,0,0,0,1,1,0,0,5,1,4,4,11,25,55,"Hutt",8
2009,"Total",5,0,0,0,1,0,0,1,2,3,1,9,2,8,10,17,58,117,"Hutt",8
2010,"Male",1,0,0,0,0,0,0,0,0,0,2,1,4,2,5,6,34,55,"Hutt",8
2010,"Female",4,0,0,0,0,0,0,1,0,1,1,3,3,1,2,7,29,52,"Hutt",8
2010,"Total",5,0,0,0,0,0,0,1,0,1,3,4,7,3,7,13,63,107,"Hutt",8
2011,"Male",4,0,0,1,0,0,0,0,0,1,1,2,5,6,8,4,24,56,"Hutt",8
2011,"Female",1,0,0,0,0,1,0,3,2,1,0,0,2,1,4,8,32,55,"Hutt",8
2011,"Total",5,0,0,1,0,1,0,3,2,2,1,2,7,7,12,12,56,111,"Hutt",8
2012,"Male",0,0,0,1,0,0,0,0,0,1,2,3,2,1,6,6,24,46,"Hutt",8
2012,"Female",1,0,0,0,0,0,1,1,1,2,1,0,1,3,2,7,29,49,"Hutt",8
2012,"Total",1,0,0,1,0,0,1,1,1,3,3,3,3,4,8,13,53,95,"Hutt",8
2013,"Male",2,0,0,0,0,1,0,0,1,1,4,1,2,3,8,7,21,51,"Hutt",8
2013,"Female",0,0,0,0,0,0,0,1,3,1,4,4,4,3,1,6,33,60,"Hutt",8
2013,"Total",2,0,0,0,0,1,0,1,4,2,8,5,6,6,9,13,54,111,"Hutt",8
2006,"Male",1,0,0,0,0,0,0,0,0,0,1,1,3,2,3,7,7,25,"Wairarapa",8
2006,"Female",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,22,27,"Wairarapa",8
2006,"Total",1,0,0,0,0,0,0,0,0,1,1,1,3,2,4,10,29,52,"Wairarapa",8
2007,"Male",0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,5,18,27,"Wairarapa",8
2007,"Female",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,22,28,"Wairarapa",8
2007,"Total",0,0,0,0,1,0,0,0,0,1,0,1,1,0,2,9,40,55,"Wairarapa",8
2008,"Male",0,0,0,0,0,1,0,1,0,1,0,3,4,5,2,2,7,26,"Wairarapa",8
2008,"Female",0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,5,24,34,"Wairarapa",8
2008,"Total",0,0,0,0,0,1,1,1,1,1,0,3,5,6,3,7,31,60,"Wairarapa",8
2009,"Male",0,0,0,0,0,0,0,0,3,1,2,1,3,1,2,4,19,36,"Wairarapa",8
2009,"Female",3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,35,44,"Wairarapa",8
2009,"Total",3,0,0,0,0,0,0,1,3,1,2,1,3,1,4,7,54,80,"Wairarapa",8
2010,"Male",0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,2,9,19,"Wairarapa",8
2010,"Female",0,0,0,0,0,0,1,1,0,0,1,0,1,0,4,3,29,40,"Wairarapa",8
2010,"Total",0,0,0,0,0,0,1,1,0,0,2,2,2,1,7,5,38,59,"Wairarapa",8
2011,"Male",0,0,0,0,1,0,0,1,0,1,0,0,2,3,3,5,15,31,"Wairarapa",8
2011,"Female",0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,3,29,38,"Wairarapa",8
2011,"Total",0,0,0,0,1,0,0,1,1,1,0,2,2,5,4,8,44,69,"Wairarapa",8
2012,"Male",0,0,0,0,0,0,0,0,1,0,2,1,2,2,1,4,14,27,"Wairarapa",8
2012,"Female",0,0,0,0,0,0,0,0,0,0,2,0,6,2,4,3,28,45,"Wairarapa",8
2012,"Total",0,0,0,0,0,0,0,0,1,0,4,1,8,4,5,7,42,72,"Wairarapa",8
2013,"Male",0,0,0,0,0,0,0,0,2,1,2,6,1,3,3,1,16,35,"Wairarapa",8
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,20,28,"Wairarapa",8
2013,"Total",0,0,0,0,0,0,0,0,2,1,2,7,3,4,5,3,36,63,"Wairarapa",8
2006,"Male",0,0,0,0,1,1,0,0,2,1,3,2,6,7,10,14,43,90,"Nelson Marlborough",8
2006,"Female",0,0,0,0,0,0,0,0,2,1,1,4,1,7,6,13,71,106,"Nelson Marlborough",8
2006,"Total",0,0,0,0,1,1,0,0,4,2,4,6,7,14,16,27,114,196,"Nelson Marlborough",8
2007,"Male",4,0,1,0,1,0,1,3,3,1,2,5,7,7,13,7,36,91,"Nelson Marlborough",8
2007,"Female",1,0,0,0,0,0,0,0,2,2,4,4,0,7,9,13,53,95,"Nelson Marlborough",8
2007,"Total",5,0,1,0,1,0,1,3,5,3,6,9,7,14,22,20,89,186,"Nelson Marlborough",8
2008,"Male",0,0,0,0,0,1,0,1,3,2,5,4,4,4,13,14,44,95,"Nelson Marlborough",8
2008,"Female",0,0,0,1,0,0,0,0,0,1,1,2,1,5,6,8,67,92,"Nelson Marlborough",8
2008,"Total",0,0,0,1,0,1,0,1,3,3,6,6,5,9,19,22,111,187,"Nelson Marlborough",8
2009,"Male",0,0,0,1,2,1,0,0,0,2,1,3,7,10,3,10,32,72,"Nelson Marlborough",8
2009,"Female",1,0,0,1,0,0,0,2,0,0,1,0,2,5,5,9,59,85,"Nelson Marlborough",8
2009,"Total",1,0,0,2,2,1,0,2,0,2,2,3,9,15,8,19,91,157,"Nelson Marlborough",8
2010,"Male",0,0,0,0,0,1,0,1,0,2,0,3,4,6,5,8,37,67,"Nelson Marlborough",8
2010,"Female",1,0,0,0,0,0,0,1,2,1,2,2,0,3,6,12,67,97,"Nelson Marlborough",8
2010,"Total",1,0,0,0,0,1,0,2,2,3,2,5,4,9,11,20,104,164,"Nelson Marlborough",8
2011,"Male",1,0,0,0,2,1,1,2,4,1,5,8,3,5,4,11,36,84,"Nelson Marlborough",8
2011,"Female",0,0,0,0,1,0,1,0,1,1,5,1,2,3,5,4,69,93,"Nelson Marlborough",8
2011,"Total",1,0,0,0,3,1,2,2,5,2,10,9,5,8,9,15,105,177,"Nelson Marlborough",8
2012,"Male",1,0,0,0,0,0,2,2,0,4,0,3,5,10,9,7,38,81,"Nelson Marlborough",8
2012,"Female",1,0,0,0,1,0,0,0,1,1,2,2,2,6,8,7,69,100,"Nelson Marlborough",8
2012,"Total",2,0,0,0,1,0,2,2,1,5,2,5,7,16,17,14,107,181,"Nelson Marlborough",8
2013,"Male",2,0,0,0,0,1,2,1,1,2,3,7,3,6,6,9,43,86,"Nelson Marlborough",8
2013,"Female",0,0,0,0,0,0,1,1,0,0,2,2,3,7,10,6,60,92,"Nelson Marlborough",8
2013,"Total",2,0,0,0,0,1,3,2,1,2,5,9,6,13,16,15,103,178,"Nelson Marlborough",8
2006,"Male",0,0,0,0,0,1,1,2,0,1,1,3,2,1,0,1,3,16,"West Coast",8
2006,"Female",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,"West Coast",8
2006,"Total",0,0,1,0,0,1,1,2,0,1,1,3,2,1,0,3,4,20,"West Coast",8
2007,"Male",0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,3,2,11,"West Coast",8
2007,"Female",2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,4,12,"West Coast",8
2007,"Total",2,0,0,0,0,0,0,0,0,1,1,0,2,5,2,4,6,23,"West Coast",8
2008,"Male",0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,4,5,14,"West Coast",8
2008,"Female",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,7,"West Coast",8
2008,"Total",0,0,0,0,0,0,1,1,0,2,1,1,0,0,1,6,8,21,"West Coast",8
2009,"Male",0,0,0,1,0,0,0,1,1,1,0,1,1,1,3,3,4,17,"West Coast",8
2009,"Female",1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,1,7,"West Coast",8
2009,"Total",1,0,0,1,0,0,0,1,2,1,0,1,2,3,3,4,5,24,"West Coast",8
2010,"Male",0,0,0,1,0,0,1,0,1,1,0,2,1,0,0,3,2,12,"West Coast",8
2010,"Female",0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,"West Coast",8
2010,"Total",0,0,0,1,0,0,1,0,1,2,0,2,1,0,2,3,2,15,"West Coast",8
2011,"Male",0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,3,7,"West Coast",8
2011,"Female",0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,2,8,"West Coast",8
2011,"Total",0,0,0,1,0,0,0,0,0,1,1,1,0,2,2,2,5,15,"West Coast",8
2012,"Male",0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,3,3,10,"West Coast",8
2012,"Female",0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,7,"West Coast",8
2012,"Total",0,1,0,0,0,0,0,0,2,0,0,0,2,0,3,4,5,17,"West Coast",8
2013,"Male",0,0,0,1,1,0,0,0,0,1,0,2,1,0,2,4,1,13,"West Coast",8
2013,"Female",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,6,"West Coast",8
2013,"Total",0,0,0,1,1,0,0,0,0,1,0,2,2,0,3,4,5,19,"West Coast",8
2006,"Male",2,0,0,2,2,2,1,2,2,2,7,8,6,14,11,26,85,172,"Canterbury",8
